case_id,path,family,candidate,M_local,N,K,q,rep,iterations,iteration_failures,status,t_release_first_max_us_p50,t_release_first_max_us_p05,t_release_first_max_us_p95,t_release_last_max_us_p50,t_release_last_max_us_p05,t_release_last_max_us_p95,t_done_max_us_p50,t_done_max_us_p05,t_done_max_us_p95,gemm_first_start_max_us_p50,gemm_first_start_max_us_p05,gemm_first_start_max_us_p95,gemm_last_end_max_us_p50,gemm_last_end_max_us_p05,gemm_last_end_max_us_p95,gemm_interval_max_us_p50,gemm_interval_max_us_p05,gemm_interval_max_us_p95,e2e_max_us_p50,e2e_max_us_p05,e2e_max_us_p95
case163_d1w_C0_DEFAULT_N512_q8_rep3,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,512,2048,8,3,80,0,PASS,751.199,736.160,10873.276,16443.274,6563.999,26372.154,16816.717,6837.116,30695.340,782.399,766.080,12343.353,16621.833,6737.279,26739.824,15693.271,5963.839,20965.748,16824.397,6841.279,30702.061
case164_d1w_C0_DEFAULT_N512_q8_rep4,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,512,2048,8,4,80,0,PASS,755.200,728.000,12120.158,16318.074,6648.476,26602.074,16909.116,6961.919,26874.074,789.279,763.200,12152.798,16495.193,6831.519,26771.516,14134.233,6053.919,21567.664,16916.796,6968.799,26880.635
case165_d1w_C0_DEFAULT_N512_q8_rep5,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,512,2048,8,5,80,0,PASS,760.559,726.719,16604.156,16580.236,6482.719,26010.398,16851.752,6743.838,26285.600,791.680,760.480,16639.998,16749.036,6651.359,26192.959,14956.634,5862.559,19621.428,16858.310,6748.318,26292.957
case166_comm_C0_DEFAULT_N2048_q2_rep1,COMM_ONLY,RCCL,C0_DEFAULT,2048,2048,2048,2,1,80,0,PASS,634.800,627.520,652.320,1172.480,1165.600,1188.000,1179.039,1172.000,1194.560,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1185.439,1177.600,1200.800
case167_comm_C0_DEFAULT_N2048_q2_rep2,COMM_ONLY,RCCL,C0_DEFAULT,2048,2048,2048,2,2,80,0,PASS,635.840,628.320,649.440,1171.919,1165.440,1184.800,1178.479,1172.000,1191.360,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1184.639,1178.080,1197.920
case168_comm_C0_DEFAULT_N2048_q2_rep3,COMM_ONLY,RCCL,C0_DEFAULT,2048,2048,2048,2,3,80,0,PASS,636.880,628.640,10550.072,1174.000,1166.400,11110.552,1180.480,1172.319,11117.112,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1186.800,1178.400,11123.352
case169_comm_C0_DEFAULT_N2048_q2_rep4,COMM_ONLY,RCCL,C0_DEFAULT,2048,2048,2048,2,4,80,0,PASS,633.120,625.120,641.440,1170.239,1163.839,1178.399,1176.639,1170.399,1184.959,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1182.879,1176.480,1191.199
case170_comm_C0_DEFAULT_N2048_q2_rep5,COMM_ONLY,RCCL,C0_DEFAULT,2048,2048,2048,2,5,80,0,PASS,634.160,629.120,650.879,1172.480,1166.240,1188.319,1178.561,1172.800,1194.719,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1184.639,1179.200,1201.119
case171_gemm_C0_DEFAULT_N2048_q2_rep1,GEMM_ONLY,RCCL,C0_DEFAULT,2048,2048,2048,2,1,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,3378.800,3372.958,3392.801,216.960,216.160,217.760,3372.240,3366.398,3386.081,3156.158,3150.398,3169.761,3385.279,3379.518,3399.201
case172_gemm_C0_DEFAULT_N2048_q2_rep2,GEMM_ONLY,RCCL,C0_DEFAULT,2048,2048,2048,2,2,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,3381.919,3373.758,3400.319,217.440,216.800,218.240,3375.358,3367.360,3394.399,3159.280,3151.520,3178.399,3388.239,3380.000,3406.240
case173_gemm_C0_DEFAULT_N2048_q2_rep3,GEMM_ONLY,RCCL,C0_DEFAULT,2048,2048,2048,2,3,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,3380.800,3373.280,3392.479,217.440,216.640,218.081,3374.160,3366.720,3385.919,3158.239,3150.558,3169.279,3387.200,3379.680,3398.879
case174_gemm_C0_DEFAULT_N2048_q2_rep4,GEMM_ONLY,RCCL,C0_DEFAULT,2048,2048,2048,2,4,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,3382.477,3374.238,3394.400,217.440,216.800,218.080,3375.998,3367.838,3387.840,3159.120,3151.681,3171.519,3388.717,3380.798,3400.800
case175_gemm_C0_DEFAULT_N2048_q2_rep5,GEMM_ONLY,RCCL,C0_DEFAULT,2048,2048,2048,2,5,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,3377.999,3371.359,3389.438,215.840,214.878,216.960,3371.678,3365.278,3382.878,3157.439,3151.039,3168.158,3384.319,3376.960,3395.998
case176_r0_C0_DEFAULT_N2048_q2_rep1,R0_FULL_SERIAL,RCCL,C0_DEFAULT,2048,2048,2048,2,1,80,0,PASS,1117.919,1112.160,1125.438,1117.919,1112.160,1125.438,1124.559,1119.040,1132.640,1137.199,1130.880,1145.119,4111.838,4010.560,4245.597,2983.040,2884.480,3097.758,4117.358,4016.160,4251.197
case177_r0_C0_DEFAULT_N2048_q2_rep2,R0_FULL_SERIAL,RCCL,C0_DEFAULT,2048,2048,2048,2,2,80,0,PASS,1119.680,1114.238,1128.000,1119.680,1114.238,1128.000,1126.798,1121.440,1134.400,1138.800,1133.600,1145.920,4115.919,4019.997,4250.237,2982.319,2885.758,3121.118,4121.519,4025.597,4255.837
case178_r0_C0_DEFAULT_N2048_q2_rep3,R0_FULL_SERIAL,RCCL,C0_DEFAULT,2048,2048,2048,2,3,80,0,PASS,1120.079,1114.240,1128.000,1120.079,1114.240,1128.000,1127.360,1120.640,1136.000,1139.679,1133.120,1151.359,4118.799,3982.877,4202.399,2990.880,2858.239,3072.480,4124.639,3988.637,4208.319
case179_r0_C0_DEFAULT_N2048_q2_rep4,R0_FULL_SERIAL,RCCL,C0_DEFAULT,2048,2048,2048,2,4,80,0,PASS,1119.439,1113.599,1126.080,1119.439,1113.599,1126.080,1126.159,1120.960,1133.280,1138.720,1133.599,1146.240,4099.840,4026.880,4242.720,2972.878,2891.198,3118.400,4105.520,4032.480,4248.798
case180_r0_C0_DEFAULT_N2048_q2_rep5,R0_FULL_SERIAL,RCCL,C0_DEFAULT,2048,2048,2048,2,5,80,0,PASS,1119.599,1113.280,1126.239,1119.599,1113.280,1126.239,1126.479,1120.319,1134.080,1138.639,1132.480,1146.400,4108.239,4002.239,4209.596,2982.480,2868.479,3084.637,4113.919,4007.839,4215.036
case181_rs_C0_DEFAULT_N2048_q2_rep1,RS_SLICE_SERIAL,RCCL,C0_DEFAULT,2048,2048,2048,2,1,80,0,PASS,635.120,628.800,642.400,2763.358,2755.039,2775.359,2769.519,2761.278,2781.599,648.000,641.280,655.520,4347.360,4335.679,4360.319,3704.559,3698.080,3719.200,4352.959,4341.439,4366.079
case182_rs_C0_DEFAULT_N2048_q2_rep2,RS_SLICE_SERIAL,RCCL,C0_DEFAULT,2048,2048,2048,2,2,80,0,PASS,634.880,628.960,644.800,2762.640,2753.120,2773.439,2768.720,2759.199,2779.679,647.520,641.280,658.240,4346.158,4335.359,4358.078,3703.439,3696.158,3712.157,4351.838,4341.119,4363.838
case183_rs_C0_DEFAULT_N2048_q2_rep3,RS_SLICE_SERIAL,RCCL,C0_DEFAULT,2048,2048,2048,2,3,80,0,PASS,633.439,629.760,644.318,2761.680,2754.080,2773.440,2767.840,2760.160,2779.680,646.160,642.560,657.760,4346.319,4335.197,4359.520,3705.519,3697.438,3716.479,4352.079,4340.797,4365.120
case184_rs_C0_DEFAULT_N2048_q2_rep4,RS_SLICE_SERIAL,RCCL,C0_DEFAULT,2048,2048,2048,2,4,80,0,PASS,634.160,627.840,644.640,2759.280,2751.359,2779.841,2765.439,2757.439,2786.081,646.800,640.160,657.600,4341.920,4331.360,4360.798,3702.958,3696.638,3712.960,4347.600,4336.960,4366.398
case185_rs_C0_DEFAULT_N2048_q2_rep5,RS_SLICE_SERIAL,RCCL,C0_DEFAULT,2048,2048,2048,2,5,80,0,PASS,633.120,628.159,645.440,2760.559,2751.679,2772.318,2766.799,2758.240,2778.398,645.840,640.480,658.560,4342.960,4331.677,4354.237,3701.920,3694.560,3712.800,4348.560,4337.437,4359.997
case186_r1_C0_DEFAULT_N2048_q2_rep1,R1_EVENT_OVERLAP,RCCL,C0_DEFAULT,2048,2048,2048,2,1,80,0,PASS,634.800,629.599,643.520,1512.399,1499.200,1538.080,1519.279,1506.400,1545.440,647.840,642.080,656.159,4379.279,4356.320,4404.958,3737.519,3716.800,3764.479,4384.959,4361.920,4410.558
case187_r1_C0_DEFAULT_N2048_q2_rep2,R1_EVENT_OVERLAP,RCCL,C0_DEFAULT,2048,2048,2048,2,2,80,0,PASS,634.720,628.800,640.640,1510.959,1497.920,1523.039,1517.919,1504.800,1530.399,647.920,641.120,653.920,4376.478,4357.759,4405.600,3735.919,3714.557,3761.598,4382.477,4363.200,4412.000
case188_r1_C0_DEFAULT_N2048_q2_rep3,R1_EVENT_OVERLAP,RCCL,C0_DEFAULT,2048,2048,2048,2,3,80,0,PASS,634.400,626.239,644.640,1510.800,1498.079,1531.040,1517.520,1505.118,1538.080,647.439,639.999,659.200,4376.798,4363.520,4408.477,3736.239,3720.638,3768.641,4382.480,4369.280,4414.237
case189_r1_C0_DEFAULT_N2048_q2_rep4,R1_EVENT_OVERLAP,RCCL,C0_DEFAULT,2048,2048,2048,2,4,80,0,PASS,634.960,627.840,640.320,1511.199,1498.880,1530.079,1517.840,1505.599,1537.119,647.840,640.800,655.200,4380.558,4362.559,4399.997,3739.359,3720.480,3758.079,4386.318,4368.319,4405.757
case190_r1_C0_DEFAULT_N2048_q2_rep5,R1_EVENT_OVERLAP,RCCL,C0_DEFAULT,2048,2048,2048,2,5,80,0,PASS,635.360,629.920,650.560,1512.400,1502.079,1529.279,1519.680,1508.799,1536.159,647.840,642.080,664.800,4378.640,4360.158,4404.799,3738.159,3716.158,3763.040,4384.319,4365.918,4410.559
case191_fc_C0_DEFAULT_N2048_q2_rep1,FC_FCOLLECT_ONLY,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,1,80,0,PASS,7131.280,7010.079,7189.760,7131.280,7010.079,7189.760,7119.761,6999.199,7178.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7137.041,7015.679,7195.520
case192_fc_C0_DEFAULT_N2048_q2_rep2,FC_FCOLLECT_ONLY,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,2,80,0,PASS,7102.077,7008.159,7189.918,7102.077,7008.159,7189.918,7090.558,6996.959,7178.878,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7107.679,7013.759,7195.518
case193_fc_C0_DEFAULT_N2048_q2_rep3,FC_FCOLLECT_ONLY,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,3,80,0,PASS,7108.796,7003.355,7196.476,7108.796,7003.355,7196.476,7097.195,6991.515,7185.274,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7114.476,7008.955,7202.235
case194_fc_C0_DEFAULT_N2048_q2_rep4,FC_FCOLLECT_ONLY,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,4,80,0,PASS,7099.680,6999.359,7183.518,7099.680,6999.359,7183.518,7088.239,6988.319,7172.478,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7105.360,7004.959,7189.278
case195_fc_C0_DEFAULT_N2048_q2_rep5,FC_FCOLLECT_ONLY,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,5,80,0,PASS,7097.834,7002.398,7185.280,7097.834,7002.398,7185.280,7086.317,6990.399,7173.279,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7103.516,7008.158,7191.040
case196_dc_C0_DEFAULT_N2048_q2_rep1,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,1,80,0,PASS,2739.999,2335.359,13197.110,4098.560,3470.239,13995.829,3853.519,3371.679,13666.392,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4115.600,3485.599,14004.310
case197_dc_C0_DEFAULT_N2048_q2_rep2,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,2,80,0,PASS,2754.880,2318.399,11769.440,4830.159,3339.360,12659.838,4838.880,3349.920,12667.518,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4842.559,3352.000,12668.958
case198_dc_C0_DEFAULT_N2048_q2_rep3,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,3,80,0,PASS,2834.399,2282.719,12789.921,5635.599,3395.999,13780.161,4107.919,3223.198,13158.882,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5645.758,3413.119,13790.881
case199_dc_C0_DEFAULT_N2048_q2_rep4,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,4,80,0,PASS,2565.202,2206.562,10342.576,4012.966,3240.644,11485.135,4022.485,3250.084,11494.574,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4027.766,3254.724,11499.375
case200_dc_C0_DEFAULT_N2048_q2_rep5,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,5,80,0,PASS,2782.409,2271.207,10987.236,3979.213,3242.249,12135.238,3843.292,3162.089,12144.839,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3993.613,3252.650,12153.479
case201_d0_C0_DEFAULT_N2048_q2_rep1,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,1,80,0,PASS,7082.658,6988.982,7173.943,7082.658,6988.982,7173.943,7088.979,6995.542,7180.343,7101.060,7007.222,7192.500,10119.791,9952.347,10271.547,3028.649,2886.567,3133.768,10125.391,9957.947,10277.147
case202_d0_C0_DEFAULT_N2048_q2_rep2,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,2,80,0,PASS,7086.413,6981.292,7177.933,7086.413,6981.292,7177.933,7093.293,6987.852,7184.013,7105.853,7000.169,7196.333,10103.457,10012.818,10246.420,3019.845,2906.723,3119.364,10109.138,10018.418,10252.180
case203_d0_C0_DEFAULT_N2048_q2_rep3,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,3,80,0,PASS,7088.729,6977.928,7175.688,7088.729,6977.928,7175.688,7095.289,6984.168,7182.408,7107.049,6995.848,7195.048,10108.807,9969.286,10259.214,2997.684,2888.164,3125.122,10114.407,9975.046,10264.813
case204_d0_C0_DEFAULT_N2048_q2_rep4,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,4,80,0,PASS,7090.087,6980.969,7177.129,7090.087,6980.969,7177.129,7096.568,6987.529,7182.889,7108.568,6999.049,7195.049,10127.533,10000.814,10295.213,3034.003,2922.081,3166.562,10133.131,10006.734,10300.653
case205_d0_C0_DEFAULT_N2048_q2_rep5,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,5,80,0,PASS,7085.288,6985.929,7178.724,7085.288,6985.929,7178.724,7091.208,6992.325,7184.484,7103.524,7004.009,7196.804,10099.365,9970.087,10231.851,2999.364,2905.284,3092.484,10104.966,9975.688,10237.291
case206_ds_C0_DEFAULT_N2048_q2_rep1,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,1,80,0,PASS,2228.883,2060.963,2333.923,5032.726,4857.923,5236.166,6748.485,6572.485,6943.525,2234.803,2066.723,2339.683,6620.165,6444.645,6818.085,4866.726,4665.605,4980.166,6754.405,6577.285,6949.765
case207_ds_C0_DEFAULT_N2048_q2_rep2,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,2,80,0,PASS,2177.282,2020.163,2336.163,5020.963,4804.006,5208.164,6735.047,6551.528,6917.445,2183.042,2026.723,2342.083,6604.886,6402.728,6789.285,4851.845,4684.485,4987.684,6741.766,6557.768,6922.885
case208_ds_C0_DEFAULT_N2048_q2_rep3,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,3,80,0,PASS,2199.920,2098.880,2336.960,4993.199,4879.198,5183.199,6700.557,6591.997,6884.960,2205.680,2105.280,2342.720,6576.397,6464.317,6765.120,4841.280,4662.240,4980.160,6705.517,6595.998,6887.197
case209_ds_C0_DEFAULT_N2048_q2_rep4,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,4,80,0,PASS,2157.999,2026.079,2259.999,5019.119,4821.598,5294.399,6736.318,6539.517,7016.799,2163.760,2031.839,2265.759,6606.959,6410.397,6893.439,4819.840,4635.838,4931.040,6742.238,6544.957,7032.319
case210_ds_C0_DEFAULT_N2048_q2_rep5,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,5,80,0,PASS,2050.479,1893.920,2165.920,4819.039,4665.120,5112.960,6534.559,6392.640,6855.040,2056.240,1899.840,2171.680,6409.360,6265.120,6727.520,4703.200,4435.040,4867.360,6540.639,6397.280,6860.480
case211_d1_C0_DEFAULT_N2048_q2_rep1,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,1,80,0,PASS,2310.479,2108.799,2414.720,5126.398,4865.920,5382.720,6835.359,6583.357,7100.640,2316.319,2114.719,2420.480,6711.599,6457.757,6970.240,4978.720,4625.120,5062.398,6842.078,6589.597,7106.240
case212_d1_C0_DEFAULT_N2048_q2_rep2,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,2,80,0,PASS,2241.359,2060.961,2393.439,5113.680,4889.118,5415.679,6827.598,6587.677,7116.319,2247.119,2066.721,2399.199,6699.599,6469.117,6996.799,4921.120,4724.480,5062.240,6832.238,6590.717,7117.917
case213_d1_C0_DEFAULT_N2048_q2_rep3,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,3,80,0,PASS,2147.439,2050.719,2245.759,5042.081,4831.038,5315.037,6748.398,6534.237,7021.275,2153.198,2056.479,2251.519,6625.681,6410.237,6896.477,4805.280,4678.559,4962.879,6753.358,6540.317,7025.755
case214_d1_C0_DEFAULT_N2048_q2_rep4,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,4,80,0,PASS,2215.439,2101.119,2288.320,5054.639,4905.280,5307.518,6757.359,6612.479,7011.037,2221.039,2106.879,2294.080,6640.959,6498.559,6896.157,4882.078,4696.640,4953.600,6758.719,6614.719,7012.157
case215_d1_C0_DEFAULT_N2048_q2_rep5,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,5,80,0,PASS,2108.479,2002.239,2348.159,4875.916,4705.278,5222.078,6591.917,6422.877,6927.517,2114.319,2008.159,2353.919,6464.476,6294.557,6801.757,4727.520,4636.160,5019.840,6598.157,6429.437,6933.597
case216_d1w_C0_DEFAULT_N2048_q2_rep1,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,1,80,0,PASS,2182.319,2076.799,2341.759,5096.399,4923.198,5344.317,6825.918,6649.118,7160.321,2210.959,2107.839,2370.399,6701.758,6527.038,6954.397,4875.039,4647.040,5039.678,6832.158,6655.998,7166.401
case217_d1w_C0_DEFAULT_N2048_q2_rep2,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,2,80,0,PASS,2191.840,2046.560,2360.800,5043.760,4808.960,5267.677,6768.399,6532.000,6989.917,2224.720,2076.640,2390.880,6643.039,6409.919,6869.439,4860.240,4689.920,5042.080,6771.279,6534.240,6992.797
case218_d1w_C0_DEFAULT_N2048_q2_rep3,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,3,80,0,PASS,2179.519,2053.279,2363.040,5053.119,4863.199,5397.600,6789.917,6590.556,7133.440,2208.239,2083.999,2392.000,6656.557,6464.476,7001.600,4858.400,4683.201,5050.560,6795.437,6596.476,7138.880
case219_d1w_C0_DEFAULT_N2048_q2_rep4,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,4,80,0,PASS,2212.560,2037.279,2351.040,4986.480,4808.799,5354.079,6722.959,6543.039,7090.079,2241.840,2067.039,2389.438,6588.879,6409.438,6958.719,4909.599,4731.359,5109.279,6728.479,6548.958,7096.319
case220_d1w_C0_DEFAULT_N2048_q2_rep5,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,5,80,0,PASS,2203.919,2056.479,2334.879,5099.280,4881.600,5377.437,6835.918,6616.639,7118.397,2233.439,2084.959,2363.519,6705.520,6488.960,6983.841,4918.639,4560.478,5101.440,6842.158,6622.399,7124.157
case221_comm_C0_DEFAULT_N2048_q4_rep1,COMM_ONLY,RCCL,C0_DEFAULT,2048,2048,2048,4,1,80,0,PASS,380.240,374.240,384.640,1270.560,1258.239,1278.719,1276.960,1264.481,1285.279,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1283.200,1270.399,1291.519
case222_comm_C0_DEFAULT_N2048_q4_rep2,COMM_ONLY,RCCL,C0_DEFAULT,2048,2048,2048,4,2,80,0,PASS,374.000,369.280,380.160,1258.401,1249.761,1272.640,1264.480,1255.681,1279.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1270.320,1261.281,1285.600
case223_comm_C0_DEFAULT_N2048_q4_rep3,COMM_ONLY,RCCL,C0_DEFAULT,2048,2048,2048,4,3,80,0,PASS,378.320,372.160,384.960,1265.439,1255.359,1271.360,1271.920,1261.280,1278.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1277.680,1266.880,1284.480
case224_comm_C0_DEFAULT_N2048_q4_rep4,COMM_ONLY,RCCL,C0_DEFAULT,2048,2048,2048,4,4,80,0,PASS,377.920,372.480,382.880,1263.280,1256.480,1273.120,1269.840,1263.040,1279.680,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1276.320,1269.280,1285.920
case225_comm_C0_DEFAULT_N2048_q4_rep5,COMM_ONLY,RCCL,C0_DEFAULT,2048,2048,2048,4,5,80,0,PASS,376.320,371.840,384.640,1261.679,1251.520,1273.759,1268.079,1257.600,1279.681,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1274.080,1263.360,1286.081
case226_gemm_C0_DEFAULT_N2048_q4_rep1,GEMM_ONLY,RCCL,C0_DEFAULT,2048,2048,2048,4,1,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,3607.200,3596.480,3612.320,217.600,215.838,218.720,3600.560,3590.400,3605.600,3383.761,3376.160,3388.640,3613.680,3602.238,3618.720
case227_gemm_C0_DEFAULT_N2048_q4_rep2,GEMM_ONLY,RCCL,C0_DEFAULT,2048,2048,2048,4,2,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,3612.001,3607.519,3620.001,214.400,213.920,215.680,3605.440,3600.959,3613.281,3391.360,3387.358,3399.521,3618.401,3613.919,3626.401
case228_gemm_C0_DEFAULT_N2048_q4_rep3,GEMM_ONLY,RCCL,C0_DEFAULT,2048,2048,2048,4,3,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,3618.080,3610.721,3625.921,216.000,214.880,217.440,3611.440,3604.161,3619.361,3398.000,3391.681,3405.760,3624.480,3616.961,3632.321
case229_gemm_C0_DEFAULT_N2048_q4_rep4,GEMM_ONLY,RCCL,C0_DEFAULT,2048,2048,2048,4,4,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,3609.281,3603.360,3615.681,216.800,214.880,217.440,3602.801,3596.960,3609.121,3387.279,3382.241,3393.280,3615.681,3609.758,3622.081
case230_gemm_C0_DEFAULT_N2048_q4_rep5,GEMM_ONLY,RCCL,C0_DEFAULT,2048,2048,2048,4,5,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,3616.238,3611.198,3627.198,217.440,216.640,218.080,3609.758,3604.638,3620.798,3395.519,3390.558,3406.398,3622.639,3617.600,3633.438
case231_r0_C0_DEFAULT_N2048_q4_rep1,R0_FULL_SERIAL,RCCL,C0_DEFAULT,2048,2048,2048,4,1,80,0,PASS,1119.439,1113.920,1127.360,1119.439,1113.920,1127.360,1126.000,1120.960,1134.880,1138.880,1133.440,1147.680,4098.560,3997.757,4250.560,2969.440,2866.880,3111.360,4104.240,4003.357,4256.160
case232_r0_C0_DEFAULT_N2048_q4_rep2,R0_FULL_SERIAL,RCCL,C0_DEFAULT,2048,2048,2048,4,2,80,0,PASS,1119.600,1113.120,1129.278,1119.600,1113.120,1129.278,1126.480,1120.000,1137.120,1139.280,1132.160,1151.041,4119.040,4021.758,4245.118,2983.601,2884.799,3105.919,4124.800,4027.358,4250.878
case233_r0_C0_DEFAULT_N2048_q4_rep3,R0_FULL_SERIAL,RCCL,C0_DEFAULT,2048,2048,2048,4,3,80,0,PASS,1119.039,1114.240,1129.120,1119.039,1114.240,1129.120,1126.239,1121.439,1138.720,1138.560,1133.760,1154.560,4120.399,4016.160,4269.278,2988.479,2884.160,3088.640,4125.999,4021.920,4274.878
case234_r0_C0_DEFAULT_N2048_q4_rep4,R0_FULL_SERIAL,RCCL,C0_DEFAULT,2048,2048,2048,4,4,80,0,PASS,1119.360,1114.880,1127.840,1119.360,1114.880,1127.840,1126.159,1121.760,1136.160,1138.639,1133.920,1149.920,4101.838,3998.561,4252.796,2970.719,2870.880,3118.559,4107.519,4004.321,4258.396
case235_r0_C0_DEFAULT_N2048_q4_rep5,R0_FULL_SERIAL,RCCL,C0_DEFAULT,2048,2048,2048,4,5,80,0,PASS,1118.880,1113.440,1128.800,1118.880,1113.440,1128.800,1125.999,1120.320,1135.841,1138.399,1132.640,1149.599,4122.239,4016.800,4203.997,2995.360,2892.160,3069.118,4127.999,4022.400,4209.757
case236_rs_C0_DEFAULT_N2048_q4_rep1,RS_SLICE_SERIAL,RCCL,C0_DEFAULT,2048,2048,2048,4,1,80,0,PASS,379.200,374.080,384.640,3836.239,3828.319,3847.200,3842.479,3834.719,3853.600,392.800,387.520,398.240,4687.360,4681.116,4699.519,4302.640,4295.518,4310.238,4693.040,4686.716,4705.279
case237_rs_C0_DEFAULT_N2048_q4_rep2,RS_SLICE_SERIAL,RCCL,C0_DEFAULT,2048,2048,2048,4,2,80,0,PASS,378.800,374.079,385.920,3843.279,3834.720,3853.600,3849.519,3840.960,3859.999,392.320,386.240,401.920,4698.479,4689.919,4709.759,4311.599,4304.639,4319.680,4704.239,4695.679,4715.519
case238_rs_C0_DEFAULT_N2048_q4_rep3,RS_SLICE_SERIAL,RCCL,C0_DEFAULT,2048,2048,2048,4,3,80,0,PASS,381.840,374.880,387.200,3845.199,3835.039,3864.640,3851.439,3841.279,3870.880,395.839,387.680,403.199,4698.800,4688.001,4717.439,4308.479,4300.799,4318.238,4704.560,4693.761,4723.199
