numCycle,collective,ranks,rankspernode,gpusperrank,size,type,redop,inplace,time,algbw,busbw,#wrong
0,"AllReduce",1,4,4,1,8388608,"float","sum",0,7246.488320,1.157610,1.736415,"0"
