candidate,N,q,path,family,reps,t_done_p50_us,e2e_p50_us,release_last_p50_us,e2e_p05_us,e2e_p95_us,release_gap_us,comm_compute_overlap_us,e2e_p50_stdev_us
C0_DEFAULT,2048,2,D1_PUSHSIG_OVERLAP,DUSHMEM,5,2800.481,2802.637,1879.120,2790.317,2840.958,2.156,2.156,17.598
C0_DEFAULT,2048,2,DC_PUSHSIG_ONLY,DUSHMEM,5,954.079,958.879,947.360,938.959,985.519,4.800,4.800,16.952
C0_DEFAULT,2048,2,DS_PUSHSIG_SERIAL,DUSHMEM,5,2809.198,2809.438,1889.118,2769.118,2835.282,0.240,0.240,23.901
C0_DEFAULT,2048,2,FC_FCOLLECT_ONLY,DUSHMEM,5,3335.437,3351.997,3346.317,3348.719,3354.802,16.560,16.560,2.139
C0_DEFAULT,2048,2,GEMM_ONLY,RCCL,5,1797.200,1803.120,0.000,1800.640,1805.279,5.919,5.919,1.868
C0_DEFAULT,2048,2,R0_FULL_SERIAL,RCCL,5,538.320,1898.318,531.201,1897.361,1898.800,1359.998,1359.998,0.525
C0_DEFAULT,2048,2,R1_EVENT_OVERLAP,RCCL,5,778.561,2239.440,772.000,2237.520,2242.958,1460.880,1460.880,1.853
C0_DEFAULT,2048,2,RS_SLICE_SERIAL,RCCL,5,1435.680,2283.678,1429.679,2283.198,2287.356,847.998,847.998,1.564
C0_DEFAULT,2048,4,COMM_ONLY,RCCL,5,653.120,658.720,647.200,655.760,661.600,5.600,5.600,1.999
C0_DEFAULT,2048,4,D0_FCOLLECT_SERIAL,DUSHMEM,5,3339.438,4702.962,3333.278,4696.242,4711.522,1363.525,1363.525,4.926
C0_DEFAULT,2048,4,D1W_WAITSTREAM_OVERLAP,DUSHMEM,5,4452.316,4451.677,3648.400,4433.600,4479.520,-0.640,-0.640,15.576
C0_DEFAULT,2048,4,D1_PUSHSIG_OVERLAP,DUSHMEM,5,4337.676,4340.556,3556.877,4330.157,4410.637,2.881,2.881,29.066
C0_DEFAULT,2048,4,DC_PUSHSIG_ONLY,DUSHMEM,5,1261.041,1269.679,1258.240,1200.559,1283.760,8.639,8.639,31.355
C0_DEFAULT,2048,4,DS_PUSHSIG_SERIAL,DUSHMEM,5,4390.479,4392.159,3604.002,4316.157,4419.919,1.681,1.681,35.945
C0_DEFAULT,2048,4,FC_FCOLLECT_ONLY,DUSHMEM,5,3332.079,3349.039,3343.360,3343.599,3353.200,16.960,16.960,3.270
C0_DEFAULT,2048,4,GEMM_ONLY,RCCL,5,2958.958,2964.880,0.000,2962.399,2966.482,5.922,5.922,1.319
C0_DEFAULT,2048,4,R0_FULL_SERIAL,RCCL,5,538.239,1898.159,531.201,1897.919,1898.801,1359.920,1359.920,0.346
C0_DEFAULT,2048,4,R1_EVENT_OVERLAP,RCCL,5,1125.280,3300.638,1109.921,3292.561,3305.278,2175.358,2175.358,4.582
C0_DEFAULT,2048,4,RS_SLICE_SERIAL,RCCL,5,2833.281,3552.720,2827.201,3549.601,3555.919,719.439,719.439,2.000
C0_DEFAULT,2048,8,COMM_ONLY,RCCL,5,823.600,829.280,817.679,827.920,832.160,5.680,5.680,1.630
C0_DEFAULT,2048,8,D0_FCOLLECT_SERIAL,DUSHMEM,5,3339.277,4701.756,3333.122,4698.236,4704.157,1362.479,1362.479,1.913
C0_DEFAULT,2048,8,D1W_WAITSTREAM_OVERLAP,DUSHMEM,5,11652.070,11658.630,9481.044,11169.031,12605.673,6.560,6.560,619.717
C0_DEFAULT,2048,8,D1_PUSHSIG_OVERLAP,DUSHMEM,5,11189.677,11194.640,9588.319,10708.153,11418.639,4.962,4.962,238.645
C0_DEFAULT,2048,8,DC_PUSHSIG_ONLY,DUSHMEM,5,1940.641,1947.282,1933.521,1885.039,2020.319,6.640,6.640,46.198
C0_DEFAULT,2048,8,DS_PUSHSIG_SERIAL,DUSHMEM,5,10873.599,10875.758,9706.793,10518.712,11297.910,2.160,2.160,260.183
C0_DEFAULT,2048,8,FC_FCOLLECT_ONLY,DUSHMEM,5,3333.442,3350.399,3344.720,3346.482,3351.601,16.957,16.957,1.851
