case_id,path,family,candidate,M_local,N,K,q,rep,iterations,iteration_failures,status,t_release_first_max_us_p50,t_release_first_max_us_p05,t_release_first_max_us_p95,t_release_last_max_us_p50,t_release_last_max_us_p05,t_release_last_max_us_p95,t_done_max_us_p50,t_done_max_us_p05,t_done_max_us_p95,gemm_first_start_max_us_p50,gemm_first_start_max_us_p05,gemm_first_start_max_us_p95,gemm_last_end_max_us_p50,gemm_last_end_max_us_p05,gemm_last_end_max_us_p95,gemm_interval_max_us_p50,gemm_interval_max_us_p05,gemm_interval_max_us_p95,e2e_max_us_p50,e2e_max_us_p05,e2e_max_us_p95
case080_r1_C0_DEFAULT_N512_q4_rep5,R1_EVENT_OVERLAP,RCCL,C0_DEFAULT,2048,512,2048,4,5,80,0,PASS,167.120,163.360,5926.716,767.120,757.761,7826.071,773.520,763.841,7832.151,179.600,175.840,7239.523,980.081,968.159,8033.123,801.680,791.359,814.241,986.001,973.919,8039.043
case081_fc_C0_DEFAULT_N512_q4_rep1,FC_FCOLLECT_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,4,1,80,0,PASS,3337.441,3284.161,3377.761,3337.441,3284.161,3377.761,3326.242,3272.801,3366.721,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3343.042,3289.761,3383.361
case082_fc_C0_DEFAULT_N512_q4_rep2,FC_FCOLLECT_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,4,2,80,0,PASS,3333.282,3279.362,3375.997,3333.282,3279.362,3375.997,3322.082,3268.162,3364.637,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3338.882,3285.122,3381.757
case083_fc_C0_DEFAULT_N512_q4_rep3,FC_FCOLLECT_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,4,3,80,0,PASS,3334.640,3287.682,3372.961,3334.640,3287.682,3372.961,3323.520,3276.636,3361.921,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3340.317,3293.282,3378.561
case084_fc_C0_DEFAULT_N512_q4_rep4,FC_FCOLLECT_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,4,4,80,0,PASS,3335.119,3289.117,3375.357,3335.119,3289.117,3375.357,3323.919,3277.922,3364.477,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3340.800,3294.877,3381.117
case085_fc_C0_DEFAULT_N512_q4_rep5,FC_FCOLLECT_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,4,5,80,0,PASS,3334.162,3278.881,3377.758,3334.162,3278.881,3377.758,3322.881,3267.837,3366.238,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3339.841,3284.637,3383.358
case086_dc_C0_DEFAULT_N512_q4_rep1,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,4,1,80,0,PASS,335.840,329.440,7007.204,1177.999,1161.119,11174.247,1185.599,1168.799,11179.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1191.200,1175.519,11181.768
case087_dc_C0_DEFAULT_N512_q4_rep2,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,4,2,80,0,PASS,340.960,335.840,7722.723,1253.121,1210.720,11226.868,1257.441,1211.521,11234.229,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1267.041,1223.681,11236.949
case088_dc_C0_DEFAULT_N512_q4_rep3,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,4,3,80,0,PASS,340.560,334.880,10315.191,1210.879,1148.479,11207.366,1217.039,1154.719,11214.727,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1219.039,1159.999,11213.445
case089_dc_C0_DEFAULT_N512_q4_rep4,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,4,4,80,0,PASS,338.000,329.120,8780.806,1179.759,1159.359,11182.563,1187.359,1163.359,11187.523,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1195.679,1174.079,11189.443
case090_dc_C0_DEFAULT_N512_q4_rep5,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,4,5,80,0,PASS,337.120,330.560,7155.674,1174.879,1161.280,11188.166,1182.079,1166.399,11193.446,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1187.519,1172.320,11194.886
case091_d0_C0_DEFAULT_N512_q4_rep1,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,4,1,80,0,PASS,3320.162,3267.837,3358.077,3320.162,3267.837,3358.077,3326.880,3273.437,3363.682,3339.360,3285.597,3376.162,4012.802,3953.437,4051.043,675.920,660.320,684.321,4018.403,3958.877,4056.643
case092_d0_C0_DEFAULT_N512_q4_rep2,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,4,2,80,0,PASS,3322.642,3274.562,3363.841,3322.642,3274.562,3363.841,3329.282,3280.962,3369.441,3341.522,3292.637,3381.761,4005.917,3947.363,4044.962,667.279,651.838,679.040,4011.356,3952.963,4050.562
case093_d0_C0_DEFAULT_N512_q4_rep3,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,4,3,80,0,PASS,3316.879,3273.442,3358.237,3316.879,3273.442,3358.237,3323.199,3280.642,3364.317,3335.599,3292.162,3376.797,4008.401,3964.317,4054.722,673.840,663.039,685.759,4014.082,3969.917,4060.162
case094_d0_C0_DEFAULT_N512_q4_rep4,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,4,4,80,0,PASS,3321.998,3269.118,3364.478,3321.998,3269.118,3364.478,3328.078,3275.038,3371.997,3340.558,3287.518,3384.477,4009.677,3955.197,4054.562,672.159,655.359,682.400,4015.277,3960.798,4060.002
case095_d0_C0_DEFAULT_N512_q4_rep5,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,4,5,80,0,PASS,3320.561,3275.202,3363.363,3320.561,3275.202,3363.363,3326.642,3280.962,3369.123,3338.721,3293.442,3381.283,4002.476,3954.082,4046.397,665.200,654.879,677.278,4008.077,3959.522,4051.837
case096_ds_C0_DEFAULT_N512_q4_rep1,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,4,1,80,0,PASS,351.759,345.599,9831.192,1776.878,1751.038,12010.247,1968.558,1942.557,12226.566,357.440,351.359,9838.072,1921.518,1895.518,12153.448,1564.479,1537.919,11565.768,1970.238,1943.518,12225.285
case097_ds_C0_DEFAULT_N512_q4_rep2,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,4,2,80,0,PASS,349.599,337.440,10293.111,1844.480,1756.001,15482.708,2041.521,1954.081,15758.067,355.200,343.360,10300.151,1992.001,1904.161,15665.107,1635.601,1558.241,11566.405,2043.841,1956.161,15760.147
case098_ds_C0_DEFAULT_N512_q4_rep3,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,4,3,80,0,PASS,349.040,343.200,8412.793,1769.598,1744.639,14572.968,1965.278,1934.559,14756.008,354.720,348.800,8419.673,1915.678,1890.399,14712.808,1560.879,1539.839,11639.205,1965.278,1936.639,14754.568
case099_ds_C0_DEFAULT_N512_q4_rep4,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,4,4,80,0,PASS,349.280,344.639,10300.806,1779.678,1740.479,13661.429,1973.838,1929.278,13868.647,355.040,350.399,10307.846,1923.918,1885.278,13803.668,1562.560,1531.839,11697.286,1975.998,1931.358,13865.928
case100_ds_C0_DEFAULT_N512_q4_rep5,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,4,5,80,0,PASS,347.440,340.480,10418.552,1752.719,1731.039,12065.749,1943.759,1920.159,12291.352,353.120,346.080,10424.950,1897.919,1875.679,12204.949,1547.039,1525.278,11628.483,1945.119,1922.239,12289.271
case101_d1_C0_DEFAULT_N512_q4_rep1,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,512,2048,4,1,80,0,PASS,349.919,342.880,10064.311,1830.401,1754.240,11844.327,2025.361,1950.241,12130.889,355.679,348.480,10071.030,1978.081,1903.681,11991.047,1625.201,1551.681,11491.046,2027.601,1952.961,12133.129
case102_d1_C0_DEFAULT_N512_q4_rep2,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,512,2048,4,2,80,0,PASS,350.639,343.680,10247.192,1809.039,1759.039,11893.601,2012.239,1955.198,12080.960,356.399,349.280,10254.072,1953.599,1904.159,12034.880,1593.278,1543.841,11659.031,2014.319,1957.278,12080.951
case103_d1_C0_DEFAULT_N512_q4_rep3,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,512,2048,4,3,80,0,PASS,351.200,344.479,10152.485,1882.159,1742.239,12026.084,2074.000,1935.359,14057.270,356.800,350.080,10159.364,2031.120,1889.599,14010.390,1662.318,1540.478,11656.310,2075.918,1937.439,14059.349
case104_d1_C0_DEFAULT_N512_q4_rep4,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,512,2048,4,4,80,0,PASS,354.000,346.880,9987.686,1895.838,1813.278,14380.147,2093.761,2014.718,14950.065,360.480,352.800,9994.565,2044.240,1963.678,14900.626,1685.360,1607.519,11996.150,2097.601,2017.118,14952.146
case105_d1_C0_DEFAULT_N512_q4_rep5,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,512,2048,4,5,80,0,PASS,356.799,351.040,10245.272,1849.518,1802.239,11928.791,2049.678,2000.799,12201.605,362.800,356.960,10252.153,1999.758,1951.519,12077.271,1636.000,1591.199,11671.046,2051.918,2003.679,12204.325
case106_d1w_C0_DEFAULT_N512_q4_rep1,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,512,2048,4,1,80,0,PASS,350.720,341.758,10241.125,1910.881,1846.881,14433.909,2126.722,2063.041,14792.629,380.800,371.518,10288.965,2074.322,2010.081,14598.868,1698.800,1638.721,11342.869,2132.722,2067.841,14794.069
case107_d1w_C0_DEFAULT_N512_q4_rep2,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,512,2048,4,2,80,0,PASS,354.320,345.440,8575.204,1934.801,1866.881,15992.490,2152.081,2078.561,16225.290,384.159,375.040,8626.084,2102.398,2030.082,16172.147,1716.239,1660.961,11693.431,2154.881,2080.961,16231.529
case108_d1w_C0_DEFAULT_N512_q4_rep3,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,512,2048,4,3,80,0,PASS,350.959,346.880,10172.645,1905.678,1839.678,11978.407,2121.600,2048.958,13687.671,380.960,376.480,10204.965,2074.720,2003.838,12161.927,1710.959,1639.678,11662.871,2123.200,2051.038,13689.751
case109_d1w_C0_DEFAULT_N512_q4_rep4,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,512,2048,4,4,80,0,PASS,352.480,346.240,10223.686,1855.678,1813.278,14092.167,2072.238,2025.118,14299.528,382.319,375.840,10274.245,2023.038,1976.958,14253.928,1647.439,1598.719,11106.229,2071.199,2024.477,14301.448
case110_d1w_C0_DEFAULT_N512_q4_rep5,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,512,2048,4,5,80,0,PASS,357.120,349.920,10247.688,1891.921,1846.877,13495.029,2127.841,2065.917,15063.029,386.800,380.158,10295.687,2073.522,2011.677,13657.429,1693.761,1629.759,12045.126,2133.681,2072.317,15065.429
case111_comm_C0_DEFAULT_N512_q8_rep1,COMM_ONLY,RCCL,C0_DEFAULT,2048,512,2048,8,1,80,0,PASS,108.960,107.040,113.600,786.880,780.000,804.959,792.560,785.920,810.879,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,798.240,791.520,816.959
case112_comm_C0_DEFAULT_N512_q8_rep2,COMM_ONLY,RCCL,C0_DEFAULT,2048,512,2048,8,2,80,0,PASS,107.520,105.920,114.080,792.961,788.961,807.840,798.721,794.881,813.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,804.320,800.481,819.200
case113_comm_C0_DEFAULT_N512_q8_rep3,COMM_ONLY,RCCL,C0_DEFAULT,2048,512,2048,8,3,80,0,PASS,110.080,108.000,3941.122,794.879,785.601,5903.516,800.639,791.681,5910.396,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,806.240,797.281,5916.796
case114_comm_C0_DEFAULT_N512_q8_rep4,COMM_ONLY,RCCL,C0_DEFAULT,2048,512,2048,8,4,80,0,PASS,107.919,106.240,111.680,791.679,780.160,798.399,797.439,785.920,804.159,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,803.120,791.360,809.600
case115_comm_C0_DEFAULT_N512_q8_rep5,COMM_ONLY,RCCL,C0_DEFAULT,2048,512,2048,8,5,80,0,PASS,108.800,106.240,113.120,787.840,779.841,804.959,793.600,785.601,810.879,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,799.200,791.201,818.401
case116_gemm_C0_DEFAULT_N512_q8_rep1,GEMM_ONLY,RCCL,C0_DEFAULT,2048,512,2048,8,1,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,799.119,791.999,820.479,24.800,23.840,25.920,793.119,786.079,813.919,768.799,763.039,788.319,804.719,797.599,826.719
case117_gemm_C0_DEFAULT_N512_q8_rep2,GEMM_ONLY,RCCL,C0_DEFAULT,2048,512,2048,8,2,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,801.279,792.319,10703.350,24.480,22.558,25.440,795.519,786.559,10697.430,770.959,762.559,10673.112,806.959,797.919,10708.950
case118_gemm_C0_DEFAULT_N512_q8_rep3,GEMM_ONLY,RCCL,C0_DEFAULT,2048,512,2048,8,3,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,801.600,791.519,837.121,24.640,23.678,26.240,795.199,785.279,831.041,773.439,763.840,802.881,807.360,797.119,843.041
case119_gemm_C0_DEFAULT_N512_q8_rep4,GEMM_ONLY,RCCL,C0_DEFAULT,2048,512,2048,8,4,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,801.040,793.919,818.718,24.320,23.360,25.600,794.800,787.679,812.318,772.399,765.279,789.280,806.720,799.679,824.318
case120_gemm_C0_DEFAULT_N512_q8_rep5,GEMM_ONLY,RCCL,C0_DEFAULT,2048,512,2048,8,5,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,797.599,790.560,10213.592,24.320,23.520,25.280,791.599,784.800,10207.672,768.720,763.519,10184.792,803.199,796.319,10219.352
case121_r0_C0_DEFAULT_N512_q8_rep1,R0_FULL_SERIAL,RCCL,C0_DEFAULT,2048,512,2048,8,1,80,0,PASS,513.120,507.200,522.238,513.120,507.200,522.238,520.399,514.239,529.441,532.159,526.719,543.040,1191.919,1181.279,1218.398,665.040,654.560,676.801,1197.519,1186.719,1224.160
case122_r0_C0_DEFAULT_N512_q8_rep2,R0_FULL_SERIAL,RCCL,C0_DEFAULT,2048,512,2048,8,2,80,0,PASS,519.520,513.280,526.560,519.520,513.280,526.560,526.321,520.480,532.800,538.080,532.800,544.800,1204.320,1189.441,1219.519,672.720,661.759,682.239,1209.999,1194.881,1225.119
case123_r0_C0_DEFAULT_N512_q8_rep3,R0_FULL_SERIAL,RCCL,C0_DEFAULT,2048,512,2048,8,3,80,0,PASS,515.519,510.400,524.640,515.519,510.400,524.640,522.560,517.439,531.679,534.400,528.959,546.879,1198.320,1186.241,1213.921,667.439,654.400,680.159,1203.919,1191.841,1219.361
case124_r0_C0_DEFAULT_N512_q8_rep4,R0_FULL_SERIAL,RCCL,C0_DEFAULT,2048,512,2048,8,4,80,0,PASS,517.280,510.880,527.039,517.280,510.880,527.039,524.239,517.760,534.239,536.000,529.919,546.880,1196.559,1182.881,1215.519,665.040,656.160,677.920,1202.079,1188.481,1220.959
case125_r0_C0_DEFAULT_N512_q8_rep5,R0_FULL_SERIAL,RCCL,C0_DEFAULT,2048,512,2048,8,5,80,0,PASS,513.519,507.839,521.600,513.519,507.839,521.600,520.640,514.239,528.960,532.560,526.239,541.600,1201.839,1189.439,1214.719,674.480,661.120,683.360,1207.439,1194.879,1220.319
case126_rs_C0_DEFAULT_N512_q8_rep1,RS_SLICE_SERIAL,RCCL,C0_DEFAULT,2048,512,2048,8,1,80,0,PASS,115.680,113.440,480.320,1563.039,1555.198,10782.550,1569.278,1561.278,10788.630,128.720,126.240,493.120,1666.478,1658.559,10882.229,1540.639,1532.799,6555.675,1672.078,1664.159,10887.990
case127_rs_C0_DEFAULT_N512_q8_rep2,RS_SLICE_SERIAL,RCCL,C0_DEFAULT,2048,512,2048,8,2,80,0,PASS,116.080,113.120,7546.233,1570.160,1562.081,10170.070,1576.081,1568.479,10176.471,128.799,125.920,7558.873,1673.439,1665.119,10273.431,1544.000,1534.239,4084.316,1679.519,1671.199,10279.512
case128_rs_C0_DEFAULT_N512_q8_rep3,RS_SLICE_SERIAL,RCCL,C0_DEFAULT,2048,512,2048,8,3,80,0,PASS,111.840,110.079,116.800,1554.880,1546.879,1583.519,1561.119,1552.959,1589.919,124.400,122.560,130.080,1658.399,1650.398,1686.399,1534.240,1526.719,1546.399,1663.999,1655.998,1691.999
case129_rs_C0_DEFAULT_N512_q8_rep4,RS_SLICE_SERIAL,RCCL,C0_DEFAULT,2048,512,2048,8,4,80,0,PASS,112.880,109.920,9058.390,1555.438,1548.641,11237.591,1561.760,1554.879,11243.831,125.681,122.560,9070.870,1659.120,1650.719,11340.951,1536.239,1528.959,1556.958,1664.880,1656.479,11346.551
case130_rs_C0_DEFAULT_N512_q8_rep5,RS_SLICE_SERIAL,RCCL,C0_DEFAULT,2048,512,2048,8,5,80,0,PASS,115.920,113.120,8456.964,1568.001,1560.800,9903.525,1574.321,1567.199,9909.444,128.960,125.280,8469.284,1671.679,1663.679,10004.805,1542.720,1536.479,1571.201,1677.679,1669.759,10010.564
case131_r1_C0_DEFAULT_N512_q8_rep1,R1_EVENT_OVERLAP,RCCL,C0_DEFAULT,2048,512,2048,8,1,80,0,PASS,113.120,110.720,6367.675,990.559,977.441,9325.750,996.320,983.201,9331.990,125.679,123.360,6380.795,1277.920,1261.758,9588.469,1151.600,1136.958,7219.676,1283.680,1267.358,9594.229
case132_r1_C0_DEFAULT_N512_q8_rep2,R1_EVENT_OVERLAP,RCCL,C0_DEFAULT,2048,512,2048,8,2,80,0,PASS,115.040,112.480,9577.606,995.999,982.561,10692.312,1001.840,988.801,10698.551,127.840,125.120,9590.086,1286.159,1270.079,10974.551,1153.678,1142.079,1181.599,1292.239,1276.159,10980.631
case133_r1_C0_DEFAULT_N512_q8_rep3,R1_EVENT_OVERLAP,RCCL,C0_DEFAULT,2048,512,2048,8,3,80,0,PASS,113.680,110.719,8980.477,995.040,977.600,10832.007,1001.120,983.360,10838.086,126.480,123.200,8992.316,1274.639,1259.839,11039.686,1147.759,1134.559,10188.473,1280.318,1265.599,11045.125
case134_r1_C0_DEFAULT_N512_q8_rep4,R1_EVENT_OVERLAP,RCCL,C0_DEFAULT,2048,512,2048,8,4,80,0,PASS,113.520,111.200,9189.444,990.961,978.881,10070.246,996.881,984.961,10076.006,126.240,124.000,9200.805,1283.919,1265.600,10354.724,1157.279,1140.799,1184.639,1290.079,1271.839,10360.484
case135_r1_C0_DEFAULT_N512_q8_rep5,R1_EVENT_OVERLAP,RCCL,C0_DEFAULT,2048,512,2048,8,5,80,0,PASS,109.920,108.000,8363.353,983.120,974.240,10190.070,989.919,979.840,10238.563,122.560,120.800,8375.993,1268.320,1256.159,10484.644,1145.439,1134.401,1165.760,1273.920,1261.759,10490.244
case136_fc_C0_DEFAULT_N512_q8_rep1,FC_FCOLLECT_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,8,1,80,0,PASS,3335.441,3290.081,3375.362,3335.441,3290.081,3375.362,3324.241,3278.881,3364.162,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3341.201,3295.521,3380.962
case137_fc_C0_DEFAULT_N512_q8_rep2,FC_FCOLLECT_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,8,2,80,0,PASS,3334.957,3290.558,3374.557,3334.957,3290.558,3374.557,3323.437,3279.038,3363.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3340.557,3296.318,3380.317
case138_fc_C0_DEFAULT_N512_q8_rep3,FC_FCOLLECT_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,8,3,80,0,PASS,3332.478,3283.518,3377.917,3332.478,3283.518,3377.917,3320.718,3271.838,3366.237,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3338.158,3289.118,3383.677
case139_fc_C0_DEFAULT_N512_q8_rep4,FC_FCOLLECT_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,8,4,80,0,PASS,3332.482,3285.602,3379.842,3332.482,3285.602,3379.842,3321.362,3274.402,3368.642,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3338.162,3291.201,3385.442
case140_fc_C0_DEFAULT_N512_q8_rep5,FC_FCOLLECT_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,8,5,80,0,PASS,3333.362,3284.162,3372.802,3333.362,3284.162,3372.802,3322.082,3272.962,3361.442,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3339.122,3289.762,3378.402
case141_dc_C0_DEFAULT_N512_q8_rep1,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,8,1,80,0,PASS,261.120,253.280,10160.326,1920.561,1873.441,11983.045,1923.281,1876.161,11984.647,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1934.401,1885.601,11994.085
case142_dc_C0_DEFAULT_N512_q8_rep2,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,8,2,80,0,PASS,261.039,256.320,287.839,1908.878,1862.399,11992.788,1915.198,1867.679,11999.668,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1919.599,1869.759,12003.031
case143_dc_C0_DEFAULT_N512_q8_rep3,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,8,3,80,0,PASS,262.000,255.040,10313.112,1879.278,1840.959,11947.191,1879.278,1845.439,11952.791,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1888.078,1847.999,11956.791
case144_dc_C0_DEFAULT_N512_q8_rep4,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,8,4,80,0,PASS,262.639,254.400,9401.114,1948.639,1916.959,12033.285,1953.919,1923.679,11990.087,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1963.198,1930.719,12044.469
case145_dc_C0_DEFAULT_N512_q8_rep5,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,8,5,80,0,PASS,261.920,256.640,8006.074,1952.320,1865.439,11986.391,1958.318,1870.879,11992.951,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1966.958,1874.399,11996.312
case146_d0_C0_DEFAULT_N512_q8_rep1,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,8,1,80,0,PASS,3322.801,3272.477,3359.202,3322.801,3272.477,3359.202,3329.841,3278.397,3365.122,3341.682,3290.877,3377.442,4009.600,3948.157,4046.242,670.480,654.080,680.960,4015.200,3953.757,4051.842
case147_d0_C0_DEFAULT_N512_q8_rep2,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,8,2,80,0,PASS,3318.722,3274.082,3362.082,3318.722,3274.082,3362.082,3325.601,3280.002,3368.157,3337.521,3292.162,3380.477,4008.399,3962.717,4055.516,673.920,662.880,682.401,4013.919,3968.317,4061.116
case148_d0_C0_DEFAULT_N512_q8_rep3,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,8,3,80,0,PASS,3322.957,3278.877,3362.237,3322.957,3278.877,3362.237,3329.038,3285.277,3368.798,3341.597,3296.637,3381.277,4007.439,3969.122,4049.276,669.600,656.961,680.641,4013.039,3974.722,4055.036
case149_d0_C0_DEFAULT_N512_q8_rep4,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,8,4,80,0,PASS,3319.682,3278.078,3365.601,3319.682,3278.078,3365.601,3326.399,3284.797,3372.001,3338.158,3296.957,3383.521,4008.642,3958.883,4053.282,668.080,653.120,683.039,4014.162,3964.483,4058.882
case150_d0_C0_DEFAULT_N512_q8_rep5,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,8,5,80,0,PASS,3325.758,3275.998,3362.717,3325.758,3275.998,3362.717,3331.758,3281.918,3368.957,3344.318,3294.398,3380.638,4007.516,3959.197,4048.636,668.639,656.159,682.720,4012.957,3964.797,4054.236
case151_ds_C0_DEFAULT_N512_q8_rep1,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,8,1,80,0,PASS,279.120,273.920,8904.326,3196.559,3038.876,16860.008,3442.798,3196.156,17019.527,285.199,279.680,8911.206,3301.359,3145.758,16964.328,2974.400,2857.758,15037.929,3447.200,3205.756,17027.369
case152_ds_C0_DEFAULT_N512_q8_rep2,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,8,2,80,0,PASS,274.560,267.680,8387.204,3145.998,3026.077,16129.587,3413.037,3183.197,16388.490,280.320,273.440,8393.924,3327.677,3133.277,16234.387,2951.760,2857.598,14223.208,3419.277,3189.277,16395.051
case153_ds_C0_DEFAULT_N512_q8_rep3,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,8,3,80,0,PASS,271.599,266.880,8634.073,3064.797,2921.118,17533.748,3251.757,3069.438,17680.949,277.359,272.640,8640.953,3166.637,3023.678,17636.148,2790.399,2749.758,13816.310,3253.838,3071.518,17683.027
case154_ds_C0_DEFAULT_N512_q8_rep4,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,8,4,80,0,PASS,278.560,270.718,10074.728,3043.200,2972.001,15735.825,5099.038,3127.681,15887.666,284.240,276.478,10082.247,3231.760,3079.361,15838.066,2864.560,2803.202,12814.707,5102.878,3132.001,15890.386
case155_ds_C0_DEFAULT_N512_q8_rep5,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,8,5,80,0,PASS,275.439,269.120,10260.966,3053.519,2964.481,15985.129,3211.520,3118.081,16674.891,281.039,274.720,10267.846,3157.759,3070.562,16089.289,2860.242,2793.921,12950.070,3215.521,3121.761,16678.410
case156_d1_C0_DEFAULT_N512_q8_rep1,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,512,2048,8,1,80,0,PASS,259.840,254.880,9997.111,3210.880,3048.958,16134.228,3431.037,3223.998,16291.828,265.680,260.800,10002.870,3381.838,3164.318,16241.108,3024.797,2899.838,15121.268,3472.956,3231.677,16295.348
case157_d1_C0_DEFAULT_N512_q8_rep2,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,512,2048,8,2,80,0,PASS,268.640,262.560,10299.045,3059.601,2998.721,17662.410,3222.881,3152.482,17820.010,274.400,268.160,10304.645,3171.202,3103.521,17766.410,2896.162,2832.482,16837.447,3230.881,3159.362,17826.730
