case_id,path,candidate,N,q,rep,slice_index,t_release_med_us,t_gemm_start_med_us,t_gemm_end_med_us,t_gemm_duration_med_us
case152_r1_C2_RING_SIMPLE_CH8_N512_q8_rep2,R1_EVENT_OVERLAP,C2_RING_SIMPLE_CH8,512,8,2,5,3312.2,3386.1,3905.1,544.5
case152_r1_C2_RING_SIMPLE_CH8_N512_q8_rep2,R1_EVENT_OVERLAP,C2_RING_SIMPLE_CH8,512,8,2,6,3866.6,3934.7,4445.4,543.0
case152_r1_C2_RING_SIMPLE_CH8_N512_q8_rep2,R1_EVENT_OVERLAP,C2_RING_SIMPLE_CH8,512,8,2,7,4421.4,4456.9,4675.3,220.1
case153_r1_C2_RING_SIMPLE_CH8_N512_q8_rep3,R1_EVENT_OVERLAP,C2_RING_SIMPLE_CH8,512,8,3,0,550.7,562.1,1110.3,549.8
case153_r1_C2_RING_SIMPLE_CH8_N512_q8_rep3,R1_EVENT_OVERLAP,C2_RING_SIMPLE_CH8,512,8,3,1,1095.0,1129.1,1677.3,547.5
case153_r1_C2_RING_SIMPLE_CH8_N512_q8_rep3,R1_EVENT_OVERLAP,C2_RING_SIMPLE_CH8,512,8,3,2,1646.1,1712.8,2233.6,547.5
case153_r1_C2_RING_SIMPLE_CH8_N512_q8_rep3,R1_EVENT_OVERLAP,C2_RING_SIMPLE_CH8,512,8,3,3,2201.3,2268.6,2792.5,545.6
case153_r1_C2_RING_SIMPLE_CH8_N512_q8_rep3,R1_EVENT_OVERLAP,C2_RING_SIMPLE_CH8,512,8,3,4,2756.6,2824.6,3340.7,545.4
case153_r1_C2_RING_SIMPLE_CH8_N512_q8_rep3,R1_EVENT_OVERLAP,C2_RING_SIMPLE_CH8,512,8,3,5,3312.6,3374.2,3899.9,546.0
case153_r1_C2_RING_SIMPLE_CH8_N512_q8_rep3,R1_EVENT_OVERLAP,C2_RING_SIMPLE_CH8,512,8,3,6,3867.6,3933.1,4448.6,544.2
case153_r1_C2_RING_SIMPLE_CH8_N512_q8_rep3,R1_EVENT_OVERLAP,C2_RING_SIMPLE_CH8,512,8,3,7,4422.9,4460.2,4679.1,220.0
case154_r1_C2_RING_SIMPLE_CH8_N512_q8_rep4,R1_EVENT_OVERLAP,C2_RING_SIMPLE_CH8,512,8,4,0,555.3,567.1,1109.8,549.7
case154_r1_C2_RING_SIMPLE_CH8_N512_q8_rep4,R1_EVENT_OVERLAP,C2_RING_SIMPLE_CH8,512,8,4,1,1099.0,1128.2,1692.7,548.4
case154_r1_C2_RING_SIMPLE_CH8_N512_q8_rep4,R1_EVENT_OVERLAP,C2_RING_SIMPLE_CH8,512,8,4,2,1647.9,1726.6,2241.9,545.2
case154_r1_C2_RING_SIMPLE_CH8_N512_q8_rep4,R1_EVENT_OVERLAP,C2_RING_SIMPLE_CH8,512,8,4,3,2200.2,2278.1,2791.4,545.3
case154_r1_C2_RING_SIMPLE_CH8_N512_q8_rep4,R1_EVENT_OVERLAP,C2_RING_SIMPLE_CH8,512,8,4,4,2754.8,2828.3,3353.4,544.6
case154_r1_C2_RING_SIMPLE_CH8_N512_q8_rep4,R1_EVENT_OVERLAP,C2_RING_SIMPLE_CH8,512,8,4,5,3311.0,3386.6,3915.5,545.1
case154_r1_C2_RING_SIMPLE_CH8_N512_q8_rep4,R1_EVENT_OVERLAP,C2_RING_SIMPLE_CH8,512,8,4,6,3866.9,3950.8,4446.8,542.8
case154_r1_C2_RING_SIMPLE_CH8_N512_q8_rep4,R1_EVENT_OVERLAP,C2_RING_SIMPLE_CH8,512,8,4,7,4421.6,4458.1,4676.5,219.7
case155_r1_C2_RING_SIMPLE_CH8_N512_q8_rep5,R1_EVENT_OVERLAP,C2_RING_SIMPLE_CH8,512,8,5,0,554.8,566.4,1110.8,550.8
case155_r1_C2_RING_SIMPLE_CH8_N512_q8_rep5,R1_EVENT_OVERLAP,C2_RING_SIMPLE_CH8,512,8,5,1,1099.6,1130.7,1672.8,546.5
case155_r1_C2_RING_SIMPLE_CH8_N512_q8_rep5,R1_EVENT_OVERLAP,C2_RING_SIMPLE_CH8,512,8,5,2,1649.4,1697.4,2235.4,546.7
case155_r1_C2_RING_SIMPLE_CH8_N512_q8_rep5,R1_EVENT_OVERLAP,C2_RING_SIMPLE_CH8,512,8,5,3,2202.6,2263.5,2788.3,546.2
case155_r1_C2_RING_SIMPLE_CH8_N512_q8_rep5,R1_EVENT_OVERLAP,C2_RING_SIMPLE_CH8,512,8,5,4,2758.2,2820.3,3343.4,545.8
case155_r1_C2_RING_SIMPLE_CH8_N512_q8_rep5,R1_EVENT_OVERLAP,C2_RING_SIMPLE_CH8,512,8,5,5,3313.0,3369.8,3893.8,543.7
case155_r1_C2_RING_SIMPLE_CH8_N512_q8_rep5,R1_EVENT_OVERLAP,C2_RING_SIMPLE_CH8,512,8,5,6,3869.9,3922.4,4447.5,544.6
case155_r1_C2_RING_SIMPLE_CH8_N512_q8_rep5,R1_EVENT_OVERLAP,C2_RING_SIMPLE_CH8,512,8,5,7,4426.2,4458.7,4679.0,219.7
case156_fc_C0_DEFAULT_N512_q8_rep1,FC_FCOLLECT_ONLY,C0_DEFAULT,512,8,1,0,11541.9,0.0,0.0,0.0
case157_fc_C0_DEFAULT_N512_q8_rep2,FC_FCOLLECT_ONLY,C0_DEFAULT,512,8,2,0,11540.7,0.0,0.0,0.0
case158_fc_C0_DEFAULT_N512_q8_rep3,FC_FCOLLECT_ONLY,C0_DEFAULT,512,8,3,0,11513.2,0.0,0.0,0.0
case159_fc_C0_DEFAULT_N512_q8_rep4,FC_FCOLLECT_ONLY,C0_DEFAULT,512,8,4,0,11518.2,0.0,0.0,0.0
case160_fc_C0_DEFAULT_N512_q8_rep5,FC_FCOLLECT_ONLY,C0_DEFAULT,512,8,5,0,11516.2,0.0,0.0,0.0
case161_dc_C0_DEFAULT_N512_q8_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,1,0,1373.4,0.0,0.0,0.0
case161_dc_C0_DEFAULT_N512_q8_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,1,1,1968.0,0.0,0.0,0.0
case161_dc_C0_DEFAULT_N512_q8_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,1,2,3365.4,0.0,0.0,0.0
case161_dc_C0_DEFAULT_N512_q8_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,1,3,4016.9,0.0,0.0,0.0
case161_dc_C0_DEFAULT_N512_q8_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,1,4,5350.8,0.0,0.0,0.0
case161_dc_C0_DEFAULT_N512_q8_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,1,5,6318.4,0.0,0.0,0.0
case161_dc_C0_DEFAULT_N512_q8_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,1,6,9227.2,0.0,0.0,0.0
case161_dc_C0_DEFAULT_N512_q8_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,1,7,11382.0,0.0,0.0,0.0
case162_dc_C0_DEFAULT_N512_q8_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,2,0,1366.1,0.0,0.0,0.0
case162_dc_C0_DEFAULT_N512_q8_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,2,1,1962.4,0.0,0.0,0.0
case162_dc_C0_DEFAULT_N512_q8_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,2,2,3371.9,0.0,0.0,0.0
case162_dc_C0_DEFAULT_N512_q8_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,2,3,4063.7,0.0,0.0,0.0
case162_dc_C0_DEFAULT_N512_q8_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,2,4,5365.5,0.0,0.0,0.0
case162_dc_C0_DEFAULT_N512_q8_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,2,5,7798.1,0.0,0.0,0.0
case162_dc_C0_DEFAULT_N512_q8_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,2,6,8972.2,0.0,0.0,0.0
case162_dc_C0_DEFAULT_N512_q8_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,2,7,10656.0,0.0,0.0,0.0
case163_dc_C0_DEFAULT_N512_q8_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,3,0,1363.0,0.0,0.0,0.0
case163_dc_C0_DEFAULT_N512_q8_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,3,1,2103.7,0.0,0.0,0.0
case163_dc_C0_DEFAULT_N512_q8_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,3,2,3509.9,0.0,0.0,0.0
case163_dc_C0_DEFAULT_N512_q8_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,3,3,6434.4,0.0,0.0,0.0
case163_dc_C0_DEFAULT_N512_q8_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,3,4,7541.4,0.0,0.0,0.0
case163_dc_C0_DEFAULT_N512_q8_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,3,5,8500.6,0.0,0.0,0.0
case163_dc_C0_DEFAULT_N512_q8_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,3,6,9222.7,0.0,0.0,0.0
case163_dc_C0_DEFAULT_N512_q8_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,3,7,10249.5,0.0,0.0,0.0
case164_dc_C0_DEFAULT_N512_q8_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,4,0,1370.6,0.0,0.0,0.0
case164_dc_C0_DEFAULT_N512_q8_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,4,1,1965.5,0.0,0.0,0.0
case164_dc_C0_DEFAULT_N512_q8_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,4,2,3356.1,0.0,0.0,0.0
case164_dc_C0_DEFAULT_N512_q8_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,4,3,4229.2,0.0,0.0,0.0
case164_dc_C0_DEFAULT_N512_q8_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,4,4,5367.4,0.0,0.0,0.0
case164_dc_C0_DEFAULT_N512_q8_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,4,5,7822.8,0.0,0.0,0.0
case164_dc_C0_DEFAULT_N512_q8_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,4,6,9215.2,0.0,0.0,0.0
case164_dc_C0_DEFAULT_N512_q8_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,4,7,11099.5,0.0,0.0,0.0
case165_dc_C0_DEFAULT_N512_q8_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,5,0,1367.9,0.0,0.0,0.0
case165_dc_C0_DEFAULT_N512_q8_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,5,1,1967.7,0.0,0.0,0.0
case165_dc_C0_DEFAULT_N512_q8_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,5,2,3382.1,0.0,0.0,0.0
case165_dc_C0_DEFAULT_N512_q8_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,5,3,4351.9,0.0,0.0,0.0
case165_dc_C0_DEFAULT_N512_q8_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,5,4,6904.3,0.0,0.0,0.0
case165_dc_C0_DEFAULT_N512_q8_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,5,5,8652.4,0.0,0.0,0.0
case165_dc_C0_DEFAULT_N512_q8_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,5,6,10033.1,0.0,0.0,0.0
case165_dc_C0_DEFAULT_N512_q8_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,512,8,5,7,12004.5,0.0,0.0,0.0
case166_d0_C0_DEFAULT_N512_q8_rep1,D0_FCOLLECT_SERIAL,C0_DEFAULT,512,8,1,0,11513.5,11529.7,12557.6,1026.7
case167_d0_C0_DEFAULT_N512_q8_rep2,D0_FCOLLECT_SERIAL,C0_DEFAULT,512,8,2,0,11502.7,11518.6,12549.1,1026.7
case168_d0_C0_DEFAULT_N512_q8_rep3,D0_FCOLLECT_SERIAL,C0_DEFAULT,512,8,3,0,11540.6,11557.1,12585.4,1026.5
case169_d0_C0_DEFAULT_N512_q8_rep4,D0_FCOLLECT_SERIAL,C0_DEFAULT,512,8,4,0,11509.2,11524.6,12543.7,1026.8
case170_d0_C0_DEFAULT_N512_q8_rep5,D0_FCOLLECT_SERIAL,C0_DEFAULT,512,8,5,0,11520.4,11536.4,12573.3,1027.5
case171_ds_C0_DEFAULT_N512_q8_rep1,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,1,0,14802.4,14807.9,15056.1,253.5
case171_ds_C0_DEFAULT_N512_q8_rep1,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,1,1,15337.5,15343.1,15577.4,241.0
case171_ds_C0_DEFAULT_N512_q8_rep1,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,1,2,15845.4,15850.9,16084.4,242.2
case171_ds_C0_DEFAULT_N512_q8_rep1,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,1,3,16289.3,16294.9,16529.2,241.4
case171_ds_C0_DEFAULT_N512_q8_rep1,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,1,4,16690.0,16695.5,16929.7,239.6
case171_ds_C0_DEFAULT_N512_q8_rep1,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,1,5,17023.1,17029.2,17258.3,238.4
case171_ds_C0_DEFAULT_N512_q8_rep1,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,1,6,17417.4,17422.9,17658.0,239.5
case171_ds_C0_DEFAULT_N512_q8_rep1,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,1,7,17749.2,17754.6,17990.3,238.1
case172_ds_C0_DEFAULT_N512_q8_rep2,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,2,0,14819.2,14824.7,15128.7,257.1
case172_ds_C0_DEFAULT_N512_q8_rep2,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,2,1,15181.1,15186.8,15429.1,247.7
case172_ds_C0_DEFAULT_N512_q8_rep2,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,2,2,15570.4,15576.0,15812.9,246.5
case172_ds_C0_DEFAULT_N512_q8_rep2,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,2,3,15878.8,15884.3,16121.3,243.4
case172_ds_C0_DEFAULT_N512_q8_rep2,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,2,4,16275.5,16281.0,16516.1,241.7
case172_ds_C0_DEFAULT_N512_q8_rep2,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,2,5,16879.5,16885.1,17120.3,240.0
case172_ds_C0_DEFAULT_N512_q8_rep2,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,2,6,17213.0,17218.4,17453.8,239.0
case172_ds_C0_DEFAULT_N512_q8_rep2,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,2,7,17512.3,17517.9,17754.1,241.6
case173_ds_C0_DEFAULT_N512_q8_rep3,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,3,0,15319.9,15325.5,15631.5,258.5
case173_ds_C0_DEFAULT_N512_q8_rep3,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,3,1,15714.5,15719.9,15956.9,242.1
case173_ds_C0_DEFAULT_N512_q8_rep3,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,3,2,16020.5,16026.1,16260.6,242.6
case173_ds_C0_DEFAULT_N512_q8_rep3,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,3,3,16385.8,16391.3,16620.6,242.0
case173_ds_C0_DEFAULT_N512_q8_rep3,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,3,4,16721.6,16727.4,16954.7,240.5
case173_ds_C0_DEFAULT_N512_q8_rep3,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,3,5,17045.5,17050.9,17281.0,239.3
case173_ds_C0_DEFAULT_N512_q8_rep3,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,3,6,17463.8,17469.6,17805.5,239.6
case173_ds_C0_DEFAULT_N512_q8_rep3,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,3,7,17930.9,17936.5,18178.5,241.9
case174_ds_C0_DEFAULT_N512_q8_rep4,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,4,0,14921.6,14927.2,15173.9,255.1
case174_ds_C0_DEFAULT_N512_q8_rep4,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,4,1,15280.4,15286.0,15529.4,240.9
case174_ds_C0_DEFAULT_N512_q8_rep4,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,4,2,15981.6,15987.2,16224.8,241.3
case174_ds_C0_DEFAULT_N512_q8_rep4,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,4,3,16290.9,16296.5,16532.1,240.8
case174_ds_C0_DEFAULT_N512_q8_rep4,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,4,4,16692.0,16697.6,16945.8,240.1
case174_ds_C0_DEFAULT_N512_q8_rep4,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,4,5,17193.8,17199.4,17441.6,240.8
case174_ds_C0_DEFAULT_N512_q8_rep4,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,4,6,17634.9,17640.9,17876.8,241.1
case174_ds_C0_DEFAULT_N512_q8_rep4,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,4,7,17967.6,17976.0,18208.4,241.7
case175_ds_C0_DEFAULT_N512_q8_rep5,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,5,0,14820.7,14826.2,15071.6,259.5
case175_ds_C0_DEFAULT_N512_q8_rep5,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,5,1,15208.8,15214.7,15475.5,243.8
case175_ds_C0_DEFAULT_N512_q8_rep5,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,5,2,15538.5,15543.8,15785.8,243.7
case175_ds_C0_DEFAULT_N512_q8_rep5,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,5,3,16116.0,16122.4,16359.8,243.8
case175_ds_C0_DEFAULT_N512_q8_rep5,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,5,4,16432.1,16437.9,16671.7,240.9
case175_ds_C0_DEFAULT_N512_q8_rep5,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,5,5,16737.1,16742.6,16973.2,240.7
case175_ds_C0_DEFAULT_N512_q8_rep5,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,5,6,17066.0,17071.7,17306.9,241.6
case175_ds_C0_DEFAULT_N512_q8_rep5,DS_PUSHSIG_SERIAL,C0_DEFAULT,512,8,5,7,17460.4,17465.9,17705.9,242.9
case176_d1_C0_DEFAULT_N512_q8_rep1,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,1,0,14443.0,14448.6,14738.5,258.4
case176_d1_C0_DEFAULT_N512_q8_rep1,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,1,1,15037.1,15042.7,15276.8,242.4
case176_d1_C0_DEFAULT_N512_q8_rep1,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,1,2,15550.2,15555.9,15788.4,239.7
case176_d1_C0_DEFAULT_N512_q8_rep1,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,1,3,15932.6,15938.2,16180.7,241.6
case176_d1_C0_DEFAULT_N512_q8_rep1,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,1,4,16357.5,16363.8,16696.1,241.3
case176_d1_C0_DEFAULT_N512_q8_rep1,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,1,5,16752.8,16848.6,17097.0,238.1
case176_d1_C0_DEFAULT_N512_q8_rep1,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,1,6,17317.8,17323.4,17560.3,237.6
case176_d1_C0_DEFAULT_N512_q8_rep1,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,1,7,17817.7,17824.0,18057.6,239.6
case177_d1_C0_DEFAULT_N512_q8_rep2,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,2,0,14807.3,14812.8,15065.7,255.7
case177_d1_C0_DEFAULT_N512_q8_rep2,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,2,1,15241.3,15247.0,15489.9,243.7
case177_d1_C0_DEFAULT_N512_q8_rep2,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,2,2,15627.5,15633.1,15876.0,242.1
case177_d1_C0_DEFAULT_N512_q8_rep2,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,2,3,16053.6,16059.2,16297.7,242.8
case177_d1_C0_DEFAULT_N512_q8_rep2,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,2,4,16519.4,16525.0,16758.8,240.7
case177_d1_C0_DEFAULT_N512_q8_rep2,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,2,5,16939.7,16945.1,17180.8,240.6
case177_d1_C0_DEFAULT_N512_q8_rep2,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,2,6,17286.1,17291.5,17526.9,240.1
case177_d1_C0_DEFAULT_N512_q8_rep2,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,2,7,17634.9,17640.5,17876.8,240.7
case178_d1_C0_DEFAULT_N512_q8_rep3,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,3,0,14748.1,14753.5,15014.2,258.0
case178_d1_C0_DEFAULT_N512_q8_rep3,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,3,1,15180.8,15186.3,15418.5,245.1
case178_d1_C0_DEFAULT_N512_q8_rep3,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,3,2,15524.0,15529.5,15769.9,241.5
case178_d1_C0_DEFAULT_N512_q8_rep3,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,3,3,15830.7,15836.3,16077.5,242.6
case178_d1_C0_DEFAULT_N512_q8_rep3,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,3,4,16202.8,16208.2,16444.3,241.3
case178_d1_C0_DEFAULT_N512_q8_rep3,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,3,5,16605.6,16611.2,16862.2,237.4
case178_d1_C0_DEFAULT_N512_q8_rep3,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,3,6,16939.4,16945.1,17177.0,237.9
case178_d1_C0_DEFAULT_N512_q8_rep3,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,3,7,17396.6,17402.2,17636.5,237.3
case179_d1_C0_DEFAULT_N512_q8_rep4,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,4,0,14553.4,14558.9,14811.4,255.5
case179_d1_C0_DEFAULT_N512_q8_rep4,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,4,1,15375.5,15380.9,15613.6,243.4
case179_d1_C0_DEFAULT_N512_q8_rep4,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,4,2,15779.7,15785.2,16033.2,242.0
case179_d1_C0_DEFAULT_N512_q8_rep4,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,4,3,16085.4,16091.0,16320.8,242.9
case179_d1_C0_DEFAULT_N512_q8_rep4,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,4,4,16729.5,16735.1,16965.9,240.7
case179_d1_C0_DEFAULT_N512_q8_rep4,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,4,5,17294.4,17299.9,17534.8,240.1
case179_d1_C0_DEFAULT_N512_q8_rep4,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,4,6,17606.5,17612.0,17841.7,241.1
case179_d1_C0_DEFAULT_N512_q8_rep4,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,4,7,17914.2,17919.8,18150.0,241.7
case180_d1_C0_DEFAULT_N512_q8_rep5,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,5,0,14701.6,14707.1,14961.2,257.1
case180_d1_C0_DEFAULT_N512_q8_rep5,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,5,1,15095.8,15101.4,15347.4,244.0
case180_d1_C0_DEFAULT_N512_q8_rep5,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,5,2,15475.1,15480.6,15711.6,243.8
case180_d1_C0_DEFAULT_N512_q8_rep5,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,5,3,15969.4,15974.9,16198.9,243.9
case180_d1_C0_DEFAULT_N512_q8_rep5,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,5,4,16251.9,16350.3,16583.1,241.7
case180_d1_C0_DEFAULT_N512_q8_rep5,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,5,5,16936.8,16942.3,17181.6,239.7
case180_d1_C0_DEFAULT_N512_q8_rep5,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,5,6,17560.5,17566.1,17795.3,238.8
case180_d1_C0_DEFAULT_N512_q8_rep5,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,5,7,17922.8,17928.2,18165.3,241.0
case181_comm_C0_DEFAULT_N2048_q2_rep1,COMM_ONLY,C0_DEFAULT,2048,2,1,0,2017.1,0.0,0.0,0.0
case181_comm_C0_DEFAULT_N2048_q2_rep1,COMM_ONLY,C0_DEFAULT,2048,2,1,1,4014.8,0.0,0.0,0.0
case182_comm_C0_DEFAULT_N2048_q2_rep2,COMM_ONLY,C0_DEFAULT,2048,2,2,0,2016.2,0.0,0.0,0.0
case182_comm_C0_DEFAULT_N2048_q2_rep2,COMM_ONLY,C0_DEFAULT,2048,2,2,1,4013.0,0.0,0.0,0.0
case183_comm_C0_DEFAULT_N2048_q2_rep3,COMM_ONLY,C0_DEFAULT,2048,2,3,0,2014.7,0.0,0.0,0.0
case183_comm_C0_DEFAULT_N2048_q2_rep3,COMM_ONLY,C0_DEFAULT,2048,2,3,1,4012.7,0.0,0.0,0.0
case184_comm_C0_DEFAULT_N2048_q2_rep4,COMM_ONLY,C0_DEFAULT,2048,2,4,0,2017.6,0.0,0.0,0.0
case184_comm_C0_DEFAULT_N2048_q2_rep4,COMM_ONLY,C0_DEFAULT,2048,2,4,1,4016.8,0.0,0.0,0.0
case185_comm_C0_DEFAULT_N2048_q2_rep5,COMM_ONLY,C0_DEFAULT,2048,2,5,0,2015.9,0.0,0.0,0.0
case185_comm_C0_DEFAULT_N2048_q2_rep5,COMM_ONLY,C0_DEFAULT,2048,2,5,1,4013.1,0.0,0.0,0.0
case186_comm_C2_RING_SIMPLE_CH8_N2048_q2_rep1,COMM_ONLY,C2_RING_SIMPLE_CH8,2048,2,1,0,1953.7,0.0,0.0,0.0
case186_comm_C2_RING_SIMPLE_CH8_N2048_q2_rep1,COMM_ONLY,C2_RING_SIMPLE_CH8,2048,2,1,1,3892.3,0.0,0.0,0.0
case187_comm_C2_RING_SIMPLE_CH8_N2048_q2_rep2,COMM_ONLY,C2_RING_SIMPLE_CH8,2048,2,2,0,1953.7,0.0,0.0,0.0
case187_comm_C2_RING_SIMPLE_CH8_N2048_q2_rep2,COMM_ONLY,C2_RING_SIMPLE_CH8,2048,2,2,1,3893.2,0.0,0.0,0.0
