case_id,path,family,candidate,M_local,N,K,q,rep,iterations,iteration_failures,status,t_release_first_max_us_p50,t_release_first_max_us_p05,t_release_first_max_us_p95,t_release_last_max_us_p50,t_release_last_max_us_p05,t_release_last_max_us_p95,t_done_max_us_p50,t_done_max_us_p05,t_done_max_us_p95,gemm_first_start_max_us_p50,gemm_first_start_max_us_p05,gemm_first_start_max_us_p95,gemm_last_end_max_us_p50,gemm_last_end_max_us_p05,gemm_last_end_max_us_p95,gemm_interval_max_us_p50,gemm_interval_max_us_p05,gemm_interval_max_us_p95,e2e_max_us_p50,e2e_max_us_p05,e2e_max_us_p95
case039_fc_C0_DEFAULT_N512_q2_rep4,FC_FCOLLECT_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,2,4,80,0,PASS,11535.121,11384.161,11735.500,11535.121,11384.161,11735.500,11525.201,11373.602,11725.102,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11540.721,11389.761,11741.260
case040_fc_C0_DEFAULT_N512_q2_rep5,FC_FCOLLECT_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,2,5,80,0,PASS,11507.754,11348.803,11700.943,11507.754,11348.803,11700.943,11497.754,11338.884,11690.704,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11513.433,11354.401,11706.703
case041_dc_C0_DEFAULT_N512_q2_rep1,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,2,1,80,0,PASS,5442.904,5403.226,5473.462,7446.148,7414.156,7473.193,7456.228,7423.756,7483.273,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7456.222,7423.585,7483.113
case042_dc_C0_DEFAULT_N512_q2_rep2,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,2,2,80,0,PASS,5433.624,5370.428,5451.863,7444.382,7414.944,7460.701,7453.901,7425.183,7471.742,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7453.262,7423.105,7470.462
case043_dc_C0_DEFAULT_N512_q2_rep3,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,2,3,80,0,PASS,5448.584,5400.346,7733.659,7451.581,7422.625,10816.053,7461.101,7433.184,10826.931,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7459.980,7432.064,10827.892
case044_dc_C0_DEFAULT_N512_q2_rep4,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,2,4,80,0,PASS,5444.423,5386.588,5469.304,7449.342,7406.956,7638.784,7459.987,7419.276,7649.344,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7458.948,7418.156,7650.624
case045_dc_C0_DEFAULT_N512_q2_rep5,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,2,5,80,0,PASS,5453.377,5375.672,5477.635,7453.823,7385.715,7471.986,7462.863,7394.839,7479.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7461.977,7391.637,7478.069
case046_d0_C0_DEFAULT_N512_q2_rep1,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,2,1,80,0,PASS,11549.044,11371.126,11804.755,11549.044,11371.126,11804.755,11555.215,11377.208,11810.357,11565.381,11387.453,11820.121,12595.197,12413.188,12886.518,1027.016,1019.972,1071.676,12600.719,12418.789,12891.960
case047_d0_C0_DEFAULT_N512_q2_rep2,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,2,2,80,0,PASS,11519.926,11349.146,11673.242,11519.926,11349.146,11673.242,11525.847,11355.549,11679.805,11535.772,11365.634,11690.050,12563.925,12414.436,12809.333,1026.762,1019.969,1074.702,12569.287,12420.037,12814.775
case048_d0_C0_DEFAULT_N512_q2_rep3,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,2,3,80,0,PASS,11519.842,11372.162,11765.600,11519.842,11372.162,11765.600,11526.482,11378.082,11771.679,11536.561,11388.001,11781.759,12566.654,12415.462,12837.517,1026.744,1021.064,1072.260,12572.093,12421.062,12842.797
case049_d0_C0_DEFAULT_N512_q2_rep4,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,2,4,80,0,PASS,11520.494,11376.319,11760.461,11520.494,11376.319,11760.461,11526.333,11382.082,11766.381,11536.403,11392.001,11776.460,12564.105,12434.344,12833.997,1026.503,1020.902,1070.982,12569.785,12439.783,12839.597
case050_d0_C0_DEFAULT_N512_q2_rep5,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,2,5,80,0,PASS,11550.002,11328.005,11728.139,11550.002,11328.005,11728.139,11556.161,11334.086,11734.699,11566.321,11344.165,11744.458,12592.742,12370.827,12765.042,1026.263,1020.902,1074.500,12598.181,12376.268,12770.482
case051_ds_C0_DEFAULT_N512_q2_rep1,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,2,1,80,0,PASS,7470.381,7457.022,7554.629,8126.984,8107.065,8206.435,8760.876,8734.230,8867.519,7475.900,7462.621,7560.069,8693.528,8666.232,8800.641,1242.889,1215.134,1273.849,8761.996,8735.350,8868.478
case052_ds_C0_DEFAULT_N512_q2_rep2,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,2,2,80,0,PASS,7468.700,7446.461,7489.673,8127.470,8108.667,8184.194,8762.955,8734.709,8830.879,7474.147,7451.901,7495.112,8695.198,8668.328,8764.163,1245.370,1224.571,1298.647,8764.076,8735.685,8831.999
case053_ds_C0_DEFAULT_N512_q2_rep3,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,2,3,80,0,PASS,7466.467,7446.622,7545.030,8114.504,8088.186,8208.515,8741.676,8713.271,8848.318,7471.986,7452.221,7550.629,8675.921,8651.034,8786.562,1228.890,1202.015,1269.368,8742.477,8714.391,8844.479
case054_ds_C0_DEFAULT_N512_q2_rep4,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,2,4,80,0,PASS,7468.540,7449.021,7551.909,8117.711,8090.744,8224.513,8753.516,8716.471,8886.221,7473.980,7454.621,7557.189,8681.672,8649.597,8801.441,1237.291,1215.931,1280.728,8753.748,8717.751,8884.941
case055_ds_C0_DEFAULT_N512_q2_rep5,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,2,5,80,0,PASS,7469.341,7454.302,8643.033,8126.918,8091.066,9314.676,8759.188,8718.887,9971.278,7474.940,7459.741,8648.473,8691.760,8655.514,9899.441,1238.571,1217.691,2028.370,8760.396,8720.166,9972.237
case056_d1_C0_DEFAULT_N512_q2_rep1,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,512,2048,2,1,80,0,PASS,7469.421,7448.701,8813.281,8127.310,8093.146,9464.765,8758.148,8726.390,10333.819,7474.940,7454.141,8818.880,8691.912,8656.953,10024.415,1243.530,1218.492,1287.766,8760.788,8727.351,10335.739
case057_d1_C0_DEFAULT_N512_q2_rep2,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,512,2048,2,2,80,0,PASS,7469.584,7452.149,8366.149,8129.336,8093.621,9000.960,8761.892,8727.001,9632.398,7475.104,7457.590,8371.590,8697.227,8661.394,9566.311,1242.874,1220.000,1299.042,8763.334,8727.961,9633.359
case058_d1_C0_DEFAULT_N512_q2_rep3,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,512,2048,2,3,80,0,PASS,7466.461,7437.183,7502.778,8113.951,8077.146,8235.377,8747.276,8701.752,8902.699,7471.980,7442.622,7508.378,8680.552,8634.555,8806.385,1245.050,1221.691,1278.007,8749.604,8700.472,8907.179
case059_d1_C0_DEFAULT_N512_q2_rep4,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,512,2048,2,4,80,0,PASS,7466.060,7451.421,9562.359,8120.904,8094.279,10872.850,8754.236,8721.590,11508.974,7471.660,7456.861,9567.799,8685.208,8651.675,11442.578,1239.931,1215.292,3242.544,8755.756,8722.710,11510.094
case060_d1_C0_DEFAULT_N512_q2_rep5,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,512,2048,2,5,80,0,PASS,7467.188,7450.301,7594.466,8134.757,8108.346,8234.433,8765.188,8733.269,8878.718,7472.627,7455.901,7600.066,8695.751,8666.553,8795.360,1243.211,1224.731,1290.168,8765.668,8734.390,8881.437
case061_comm_C0_DEFAULT_N512_q4_rep1,COMM_ONLY,RCCL,C0_DEFAULT,2048,512,2048,4,1,80,0,PASS,1025.142,1020.903,1035.462,4066.493,4061.532,4095.450,4072.092,4067.131,4101.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4077.611,4072.571,4106.489
case062_comm_C0_DEFAULT_N512_q4_rep2,COMM_ONLY,RCCL,C0_DEFAULT,2048,512,2048,4,2,80,0,PASS,1025.143,1019.303,1035.462,4069.372,4062.812,4088.410,4074.971,4068.411,4093.850,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4080.411,4074.011,4099.130
case063_comm_C0_DEFAULT_N512_q4_rep3,COMM_ONLY,RCCL,C0_DEFAULT,2048,512,2048,4,3,80,0,PASS,1025.463,1016.903,1039.142,4068.091,4059.612,4087.290,4073.531,4065.212,4092.730,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4079.131,4070.811,4098.330
case064_comm_C0_DEFAULT_N512_q4_rep4,COMM_ONLY,RCCL,C0_DEFAULT,2048,512,2048,4,4,80,0,PASS,1025.383,1019.942,1036.102,4067.295,4061.539,4108.889,4072.895,4067.299,4114.488,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4078.571,4072.899,4119.928
case065_comm_C0_DEFAULT_N512_q4_rep5,COMM_ONLY,RCCL,C0_DEFAULT,2048,512,2048,4,5,80,0,PASS,1021.942,1016.265,1029.862,4063.212,4057.371,4076.092,4068.811,4062.971,4081.851,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4074.332,4068.411,4087.131
case066_comm_C2_RING_SIMPLE_CH8_N512_q4_rep1,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,4,1,80,0,PASS,1009.704,1001.704,1080.419,3987.380,3973.376,4285.360,3992.820,3978.976,4290.960,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3998.340,3984.576,4296.399
case067_comm_C2_RING_SIMPLE_CH8_N512_q4_rep2,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,4,2,80,0,PASS,1001.303,994.504,1011.623,3974.257,3967.457,3987.616,3979.856,3972.736,3993.056,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3985.456,3978.336,3998.495
case068_comm_C2_RING_SIMPLE_CH8_N512_q4_rep3,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,4,3,80,0,PASS,1008.264,994.666,1018.663,3980.097,3966.978,4005.056,3985.617,3972.418,4010.655,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3991.296,3978.017,4016.095
case069_comm_C2_RING_SIMPLE_CH8_N512_q4_rep4,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,4,4,80,0,PASS,1004.513,993.877,1014.830,3976.691,3965.111,3991.172,3982.291,3970.551,3996.771,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3987.730,3975.991,4002.371
case070_comm_C2_RING_SIMPLE_CH8_N512_q4_rep5,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,4,5,80,0,PASS,1005.166,996.282,1012.929,3980.886,3970.088,3994.411,3986.409,3975.851,4000.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3991.851,3981.453,4005.616
case071_gemm_C0_DEFAULT_N512_q4_rep1,GEMM_ONLY,RCCL,C0_DEFAULT,2048,512,2048,4,1,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,1155.401,1097.724,10201.750,23.679,21.920,26.559,1149.881,1092.124,10196.149,1129.562,1068.607,10172.471,1160.762,1103.324,10207.189
case072_gemm_C0_DEFAULT_N512_q4_rep2,GEMM_ONLY,RCCL,C0_DEFAULT,2048,512,2048,4,2,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,1186.254,1152.255,1225.051,25.279,23.678,27.038,1180.734,1146.656,1219.452,1158.335,1123.777,1196.253,1191.853,1157.855,1230.651
case073_gemm_C0_DEFAULT_N512_q4_rep3,GEMM_ONLY,RCCL,C0_DEFAULT,2048,512,2048,4,3,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,1170.736,1139.617,11658.387,23.038,21.439,26.719,1164.816,1134.017,11652.787,1145.377,1112.259,11631.668,1176.255,1145.057,11663.986
case074_gemm_C0_DEFAULT_N512_q4_rep4,GEMM_ONLY,RCCL,C0_DEFAULT,2048,512,2048,4,4,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,1159.535,1101.378,1333.846,23.199,21.919,26.239,1154.095,1095.939,1328.246,1132.097,1071.780,1302.647,1164.974,1106.818,1339.445
case075_gemm_C0_DEFAULT_N512_q4_rep5,GEMM_ONLY,RCCL,C0_DEFAULT,2048,512,2048,4,5,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,1145.775,1099.618,1363.764,24.479,22.399,28.798,1140.336,1094.179,1358.324,1118.098,1070.821,1196.093,1151.295,1105.218,1369.204
case076_r0_C0_DEFAULT_N512_q4_rep1,R0_FULL_SERIAL,RCCL,C0_DEFAULT,2048,512,2048,4,1,80,0,PASS,4054.733,4030.974,4135.289,4054.733,4030.974,4135.289,4060.652,4037.214,4141.369,4070.891,4047.613,4151.928,5094.594,5067.874,5196.190,1026.183,1021.062,1072.740,5100.033,5073.474,5201.790
case077_r0_C0_DEFAULT_N512_q4_rep2,R0_FULL_SERIAL,RCCL,C0_DEFAULT,2048,512,2048,4,2,80,0,PASS,4052.812,4024.094,4088.410,4052.812,4024.094,4088.410,4058.812,4030.334,4094.650,4068.971,4040.573,4104.889,5095.314,5059.075,5129.632,1026.662,1022.025,1070.980,5100.914,5064.515,5135.072
case078_r0_C0_DEFAULT_N512_q4_rep3,R0_FULL_SERIAL,RCCL,C0_DEFAULT,2048,512,2048,4,3,80,0,PASS,4052.812,4029.693,4084.251,4052.812,4029.693,4084.251,4058.892,4035.773,4090.490,4069.131,4045.853,4100.890,5094.033,5070.115,5127.233,1026.183,1019.944,1070.980,5099.713,5075.555,5132.512
case079_r0_C0_DEFAULT_N512_q4_rep4,R0_FULL_SERIAL,RCCL,C0_DEFAULT,2048,512,2048,4,4,80,0,PASS,4052.733,4019.614,4101.690,4052.733,4019.614,4101.690,4058.652,4025.374,4107.930,4068.572,4035.613,4118.009,5095.154,5058.276,5148.191,1026.982,1021.223,1074.339,5100.674,5064.035,5153.631
case080_r0_C0_DEFAULT_N512_q4_rep5,R0_FULL_SERIAL,RCCL,C0_DEFAULT,2048,512,2048,4,5,80,0,PASS,4051.612,4030.981,4077.851,4051.612,4030.981,4077.851,4057.612,4037.214,4084.410,4067.772,4047.293,4094.170,5089.314,5069.635,5123.712,1025.783,1019.143,1073.219,5094.914,5075.235,5129.151
case081_rs_C0_DEFAULT_N512_q4_rep1,RS_SLICE_SERIAL,RCCL,C0_DEFAULT,2048,512,2048,4,1,80,0,PASS,1060.021,1051.621,1073.379,5046.361,5008.207,5104.193,5052.761,5015.087,5110.593,1070.020,1062.340,1083.299,5336.101,5298.743,5384.497,4274.801,4233.843,4314.805,5341.619,5304.343,5389.777
case082_rs_C0_DEFAULT_N512_q4_rep2,RS_SLICE_SERIAL,RCCL,C0_DEFAULT,2048,512,2048,4,2,80,0,PASS,1064.070,1054.148,1079.109,5066.126,5005.216,5153.923,5072.687,5011.298,5160.485,1073.912,1063.913,1089.671,5349.717,5271.387,5436.551,4283.013,4208.436,4347.804,5355.157,5276.668,5441.992
case083_rs_C0_DEFAULT_N512_q4_rep3,RS_SLICE_SERIAL,RCCL,C0_DEFAULT,2048,512,2048,4,3,80,0,PASS,1060.790,1051.987,1076.637,5052.321,4996.616,5113.627,5059.044,5003.179,5120.030,1070.955,1062.072,1086.562,5331.565,5275.300,5418.084,4264.056,4206.994,4345.607,5337.087,5281.062,5423.686
case084_rs_C0_DEFAULT_N512_q4_rep4,RS_SLICE_SERIAL,RCCL,C0_DEFAULT,2048,512,2048,4,4,80,0,PASS,1058.193,1051.153,1073.392,5016.660,4978.987,5056.095,5023.060,4985.707,5062.186,1068.272,1061.233,1082.832,5292.890,5252.097,5335.133,4236.454,4190.382,4277.739,5298.329,5257.696,5340.893
case085_rs_C0_DEFAULT_N512_q4_rep5,RS_SLICE_SERIAL,RCCL,C0_DEFAULT,2048,512,2048,4,5,80,0,PASS,1059.539,1052.741,1065.700,5055.156,5006.917,5096.354,5061.636,5012.999,5102.754,1069.220,1062.821,1075.780,5342.340,5289.142,5399.858,4274.400,4225.842,4333.836,5347.780,5294.582,5405.457
case086_r1_C0_DEFAULT_N512_q4_rep1,R1_EVENT_OVERLAP,RCCL,C0_DEFAULT,2048,512,2048,4,1,80,0,PASS,1061.301,1054.021,1075.782,4269.600,4252.241,4305.038,4276.159,4258.808,4311.278,1072.260,1064.420,1086.981,4547.824,4517.987,4583.742,3482.764,3453.246,3510.682,4553.264,4523.426,4589.182
case087_r1_C0_DEFAULT_N512_q4_rep2,R1_EVENT_OVERLAP,RCCL,C0_DEFAULT,2048,512,2048,4,2,80,0,PASS,1056.021,1051.621,1066.661,4272.080,4255.282,4300.400,4278.640,4261.361,4307.279,1067.060,1062.980,1077.700,4561.904,4539.105,4597.343,3498.604,3475.485,3532.281,4567.343,4544.705,4602.783
case088_r1_C0_DEFAULT_N512_q4_rep3,R1_EVENT_OVERLAP,RCCL,C0_DEFAULT,2048,512,2048,4,3,80,0,PASS,1059.540,1052.261,1072.580,4267.840,4253.360,4292.397,4274.319,4259.600,4298.957,1070.820,1063.300,1083.779,4558.703,4531.913,4587.422,3494.764,3469.884,3523.963,4564.303,4537.513,4593.021
case089_r1_C0_DEFAULT_N512_q4_rep4,R1_EVENT_OVERLAP,RCCL,C0_DEFAULT,2048,512,2048,4,4,80,0,PASS,1057.140,1051.780,1065.540,4262.480,4247.440,4294.798,4269.120,4253.680,4301.678,1068.019,1062.980,1076.739,4543.268,4513.827,4571.751,3485.971,3457.092,3504.608,4548.788,4519.267,4577.191
case090_r1_C0_DEFAULT_N512_q4_rep5,R1_EVENT_OVERLAP,RCCL,C0_DEFAULT,2048,512,2048,4,5,80,0,PASS,1058.740,1053.220,1078.020,4264.564,4253.041,4308.718,4270.803,4259.927,4315.597,1069.540,1063.940,1088.579,4539.104,4513.667,4588.223,3477.088,3448.608,3503.483,4544.704,4519.267,4593.662
case091_r1_C2_RING_SIMPLE_CH8_N512_q4_rep1,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,4,1,80,0,PASS,1034.422,1028.902,1043.141,4108.410,4102.970,4130.649,4114.249,4108.570,4136.249,1045.301,1039.622,1053.381,4468.630,4447.110,4496.867,3427.967,3405.729,3450.847,4474.069,4452.550,4502.307
case092_r1_C2_RING_SIMPLE_CH8_N512_q4_rep2,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,4,2,80,0,PASS,1036.022,1028.582,1068.100,4109.529,4100.090,4180.406,4115.209,4105.849,4186.166,1046.661,1039.142,1078.979,4466.709,4451.111,4542.146,3425.729,3406.848,3472.286,4472.229,4456.711,4547.745
case093_r1_C2_RING_SIMPLE_CH8_N512_q4_rep3,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,4,3,80,0,PASS,1035.622,1029.542,1051.461,4110.009,4102.649,4126.648,4115.689,4108.089,4132.568,1046.662,1040.101,1061.701,4473.830,4453.670,4496.068,3429.808,3415.488,3456.126,4479.189,4459.270,4501.667
case094_r1_C2_RING_SIMPLE_CH8_N512_q4_rep4,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,4,4,80,0,PASS,1040.182,1030.662,1054.660,4114.649,4107.610,4150.968,4120.248,4113.369,4156.567,1051.061,1041.542,1065.060,4472.389,4457.350,4510.628,3430.127,3409.889,3460.932,4477.909,4462.790,4516.227
case095_r1_C2_RING_SIMPLE_CH8_N512_q4_rep5,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,4,5,80,0,PASS,1034.458,1028.616,1048.785,4112.224,4103.587,4199.302,4118.066,4109.190,4205.065,1045.504,1039.342,1059.351,4471.027,4453.337,4539.454,3429.041,3408.872,3482.825,4476.549,4458.779,4544.897
case096_fc_C0_DEFAULT_N512_q4_rep1,FC_FCOLLECT_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,4,1,80,0,PASS,11523.752,11363.922,11771.720,11523.752,11363.922,11771.720,11513.188,11353.357,11761.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11529.355,11369.364,11777.323
case097_fc_C0_DEFAULT_N512_q4_rep2,FC_FCOLLECT_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,4,2,80,0,PASS,11525.353,11396.799,11659.345,11525.353,11396.799,11659.345,11515.192,11386.879,11649.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11530.791,11402.079,11664.944
case098_fc_C0_DEFAULT_N512_q4_rep3,FC_FCOLLECT_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,4,3,80,0,PASS,11517.523,11380.341,11689.422,11517.523,11380.341,11689.422,11506.804,11370.102,11679.342,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11523.283,11385.781,11694.861
case099_fc_C0_DEFAULT_N512_q4_rep4,FC_FCOLLECT_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,4,4,80,0,PASS,11535.692,11428.338,11766.218,11535.692,11428.338,11766.218,11525.212,11417.458,11755.818,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11541.291,11433.938,11771.818
case100_fc_C0_DEFAULT_N512_q4_rep5,FC_FCOLLECT_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,4,5,80,0,PASS,11541.113,11411.842,11820.938,11541.113,11411.842,11820.938,11531.113,11401.281,11810.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11546.713,11417.440,11826.377
case101_dc_C0_DEFAULT_N512_q4_rep1,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,4,1,80,0,PASS,2671.134,2639.376,2691.853,7572.388,7487.593,7658.143,7582.307,7497.513,7668.062,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7583.187,7496.393,7666.942
case102_dc_C0_DEFAULT_N512_q4_rep2,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,4,2,80,0,PASS,2659.375,2629.937,2687.693,7535.590,7441.024,7684.542,7544.390,7450.783,7694.622,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7543.190,7449.981,7695.742
case103_dc_C0_DEFAULT_N512_q4_rep3,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,4,3,80,0,PASS,2660.096,2623.377,2776.969,7523.190,7421.675,9120.448,7530.069,7431.422,9131.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7530.230,7430.303,9132.288
case104_dc_C0_DEFAULT_N512_q4_rep4,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,4,4,80,0,PASS,2672.493,2649.613,2694.891,7604.780,7496.066,7665.336,7614.539,7506.625,7674.936,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7614.619,7505.506,7673.816
case105_dc_C0_DEFAULT_N512_q4_rep5,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,4,5,80,0,PASS,2679.694,2636.977,2708.973,7614.226,7450.794,7663.743,7624.385,7461.034,7674.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7624.465,7462.154,7672.862
case106_d0_C0_DEFAULT_N512_q4_rep1,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,4,1,80,0,PASS,11520.312,11337.930,11726.722,11520.312,11337.930,11726.722,11526.312,11343.862,11732.962,11536.232,11354.103,11743.041,12561.218,12417.543,12768.885,1026.102,1019.784,1070.499,12566.737,12422.982,12774.483
case107_d0_C0_DEFAULT_N512_q4_rep2,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,4,2,80,0,PASS,11510.963,11356.345,11687.967,11510.963,11356.345,11687.967,11517.044,11362.126,11693.739,11526.885,11372.349,11703.661,12552.025,12397.010,12751.076,1026.560,1018.879,1062.569,12557.524,12402.450,12756.518
case108_d0_C0_DEFAULT_N512_q4_rep3,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,4,3,80,0,PASS,11529.843,11351.382,11729.121,11529.843,11351.382,11729.121,11535.763,11357.622,11735.521,11545.602,11367.541,11745.921,12566.665,12391.302,12810.800,1027.302,1019.782,1074.179,12572.105,12396.902,12816.240
case109_d0_C0_DEFAULT_N512_q4_rep4,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,4,4,80,0,PASS,11536.642,11329.763,11661.585,11536.642,11329.763,11661.585,11542.642,11335.682,11667.664,11552.722,11345.602,11677.904,12589.532,12371.464,12712.247,1027.063,1021.223,1077.381,12595.212,12377.062,12717.847
case110_d0_C0_DEFAULT_N512_q4_rep5,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,4,5,80,0,PASS,11511.524,11346.884,11735.021,11511.524,11346.884,11735.021,11517.683,11352.965,11741.102,11527.764,11363.043,11751.181,12552.197,12384.263,12779.762,1026.662,1019.783,1073.060,12557.717,12389.703,12785.361
case111_ds_C0_DEFAULT_N512_q4_rep1,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,4,1,80,0,PASS,7560.389,7454.621,12521.056,8596.644,8517.296,13658.750,8937.826,8860.622,13983.371,7565.988,7460.220,12526.334,8886.781,8813.904,13924.495,1388.722,1341.045,3531.322,8937.667,8860.622,13983.211
case112_ds_C0_DEFAULT_N512_q4_rep2,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,4,2,80,0,PASS,7548.709,7472.700,9694.656,8576.005,8515.042,10778.273,8916.548,8850.077,11134.095,7554.228,7478.300,9700.256,8864.462,8801.427,11087.857,1378.802,1312.726,3086.547,8914.458,8849.918,11134.095
case113_ds_C0_DEFAULT_N512_q4_rep3,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,4,3,80,0,PASS,7581.747,7433.342,12903.593,8648.402,8492.002,13928.813,8989.591,8792.306,14460.945,7587.267,7438.782,12909.033,8943.033,8742.708,14218.398,1394.162,1342.167,3634.043,8989.430,8792.146,14461.904
