case_id,path,candidate,N,q,rep,slice_index,t_release_med_us,t_gemm_start_med_us,t_gemm_end_med_us,t_gemm_duration_med_us
case040_d1_C0_DEFAULT_N512_q8_rep5,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,5,6,15043.8,15049.6,15304.2,247.0
case040_d1_C0_DEFAULT_N512_q8_rep5,D1_PUSHSIG_OVERLAP,C0_DEFAULT,512,8,5,7,16786.5,16791.9,17038.6,243.7
case041_d1w_C0_DEFAULT_N512_q8_rep1,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,1,0,1070.9,1096.2,1343.0,247.4
case041_d1w_C0_DEFAULT_N512_q8_rep1,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,1,1,2275.3,2296.7,2536.6,238.1
case041_d1w_C0_DEFAULT_N512_q8_rep1,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,1,2,3476.2,3498.4,3747.6,241.7
case041_d1w_C0_DEFAULT_N512_q8_rep1,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,1,3,6680.5,6965.1,7192.2,238.5
case041_d1w_C0_DEFAULT_N512_q8_rep1,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,1,4,10800.2,10822.8,11070.6,240.7
case041_d1w_C0_DEFAULT_N512_q8_rep1,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,1,5,13618.4,13637.6,13885.0,238.2
case041_d1w_C0_DEFAULT_N512_q8_rep1,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,1,6,16159.7,16179.7,16421.8,240.5
case041_d1w_C0_DEFAULT_N512_q8_rep1,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,1,7,17473.3,17495.7,17727.6,231.3
case042_d1w_C0_DEFAULT_N512_q8_rep2,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,2,0,1070.6,1092.4,1345.8,248.4
case042_d1w_C0_DEFAULT_N512_q8_rep2,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,2,1,2280.9,2304.3,2544.0,239.1
case042_d1w_C0_DEFAULT_N512_q8_rep2,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,2,2,3497.0,3522.9,3765.6,238.9
case042_d1w_C0_DEFAULT_N512_q8_rep2,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,2,3,10105.0,10127.3,10367.0,237.9
case042_d1w_C0_DEFAULT_N512_q8_rep2,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,2,4,12137.2,12163.5,12397.4,238.8
case042_d1w_C0_DEFAULT_N512_q8_rep2,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,2,5,14673.0,14693.1,14926.1,240.0
case042_d1w_C0_DEFAULT_N512_q8_rep2,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,2,6,16165.6,16184.4,16443.3,240.6
case042_d1w_C0_DEFAULT_N512_q8_rep2,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,2,7,17394.0,17415.6,17647.8,234.2
case043_d1w_C0_DEFAULT_N512_q8_rep3,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,3,0,1071.7,1093.9,1347.4,252.5
case043_d1w_C0_DEFAULT_N512_q8_rep3,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,3,1,2287.8,2309.6,2549.5,235.4
case043_d1w_C0_DEFAULT_N512_q8_rep3,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,3,2,3540.8,3561.2,4176.6,238.9
case043_d1w_C0_DEFAULT_N512_q8_rep3,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,3,3,8857.4,8881.3,9126.8,238.9
case043_d1w_C0_DEFAULT_N512_q8_rep3,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,3,4,11766.1,11796.3,12073.0,240.9
case043_d1w_C0_DEFAULT_N512_q8_rep3,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,3,5,14500.0,14520.2,14930.4,240.1
case043_d1w_C0_DEFAULT_N512_q8_rep3,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,3,6,16066.8,16090.6,16337.8,243.4
case043_d1w_C0_DEFAULT_N512_q8_rep3,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,3,7,17500.0,17521.0,17759.4,234.2
case044_d1w_C0_DEFAULT_N512_q8_rep4,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,4,0,1071.7,1095.5,1349.1,251.9
case044_d1w_C0_DEFAULT_N512_q8_rep4,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,4,1,2286.6,2311.1,2558.0,242.6
case044_d1w_C0_DEFAULT_N512_q8_rep4,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,4,2,3508.8,3529.5,3776.3,243.7
case044_d1w_C0_DEFAULT_N512_q8_rep4,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,4,3,7238.9,7263.9,7501.3,242.9
case044_d1w_C0_DEFAULT_N512_q8_rep4,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,4,4,10374.5,10408.3,10650.7,245.1
case044_d1w_C0_DEFAULT_N512_q8_rep4,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,4,5,13131.4,13160.4,13406.2,241.6
case044_d1w_C0_DEFAULT_N512_q8_rep4,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,4,6,16197.2,16216.5,16453.6,246.1
case044_d1w_C0_DEFAULT_N512_q8_rep4,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,4,7,17760.5,17785.9,18025.3,230.9
case045_d1w_C0_DEFAULT_N512_q8_rep5,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,5,0,1071.1,1092.1,1337.8,246.8
case045_d1w_C0_DEFAULT_N512_q8_rep5,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,5,1,2262.7,2284.8,2521.6,232.7
case045_d1w_C0_DEFAULT_N512_q8_rep5,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,5,2,3454.5,3477.1,3712.8,233.6
case045_d1w_C0_DEFAULT_N512_q8_rep5,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,5,3,6273.3,6299.0,6540.3,234.2
case045_d1w_C0_DEFAULT_N512_q8_rep5,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,5,4,10188.0,10208.6,10439.4,235.4
case045_d1w_C0_DEFAULT_N512_q8_rep5,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,5,5,14502.7,14526.7,14770.7,237.9
case045_d1w_C0_DEFAULT_N512_q8_rep5,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,5,6,16137.8,16156.5,16399.0,239.8
case045_d1w_C0_DEFAULT_N512_q8_rep5,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,512,8,5,7,17379.0,17398.5,17626.3,235.0
case046_ds_C0_DEFAULT_N2048_q2_rep1,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,2,1,0,3917.6,3923.0,5420.7,1503.4
case046_ds_C0_DEFAULT_N2048_q2_rep1,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,2,1,1,8681.9,8687.4,10128.3,1438.8
case047_ds_C0_DEFAULT_N2048_q2_rep2,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,2,2,0,3919.2,3924.7,5420.4,1507.6
case047_ds_C0_DEFAULT_N2048_q2_rep2,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,2,2,1,8683.2,8688.7,10126.2,1433.0
case048_ds_C0_DEFAULT_N2048_q2_rep3,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,2,3,0,3917.4,3923.9,5431.7,1513.7
case048_ds_C0_DEFAULT_N2048_q2_rep3,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,2,3,1,8707.4,8712.8,10149.8,1440.1
case049_ds_C0_DEFAULT_N2048_q2_rep4,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,2,4,0,3919.2,3925.4,5430.3,1509.4
case049_ds_C0_DEFAULT_N2048_q2_rep4,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,2,4,1,8713.3,8718.8,10154.3,1437.7
case050_ds_C0_DEFAULT_N2048_q2_rep5,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,2,5,0,3920.1,3925.9,5424.3,1503.2
case050_ds_C0_DEFAULT_N2048_q2_rep5,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,2,5,1,8703.2,8708.7,10148.9,1442.0
case051_d1_C0_DEFAULT_N2048_q2_rep1,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,2,1,0,3917.6,3923.3,5433.1,1514.2
case051_d1_C0_DEFAULT_N2048_q2_rep1,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,2,1,1,8704.5,8709.9,10143.5,1437.0
case052_d1_C0_DEFAULT_N2048_q2_rep2,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,2,2,0,3919.0,3925.0,5433.5,1511.9
case052_d1_C0_DEFAULT_N2048_q2_rep2,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,2,2,1,8704.3,8709.8,10144.6,1439.9
case053_d1_C0_DEFAULT_N2048_q2_rep3,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,2,3,0,3917.9,3923.5,5425.3,1507.8
case053_d1_C0_DEFAULT_N2048_q2_rep3,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,2,3,1,8697.3,8702.8,10138.3,1437.1
case054_d1_C0_DEFAULT_N2048_q2_rep4,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,2,4,0,3918.3,3924.0,5420.0,1505.4
case054_d1_C0_DEFAULT_N2048_q2_rep4,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,2,4,1,8698.2,8703.6,10141.3,1442.4
case055_d1_C0_DEFAULT_N2048_q2_rep5,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,2,5,0,3916.5,3922.1,5409.5,1494.1
case055_d1_C0_DEFAULT_N2048_q2_rep5,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,2,5,1,8682.7,8688.2,10117.8,1431.4
case056_d1w_C0_DEFAULT_N2048_q2_rep1,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,2,1,0,3921.9,3945.4,5445.5,1504.2
case056_d1w_C0_DEFAULT_N2048_q2_rep1,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,2,1,1,8681.4,8701.0,10130.0,1428.6
case057_d1w_C0_DEFAULT_N2048_q2_rep2,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,2,2,0,3917.0,3937.1,5413.3,1482.9
case057_d1w_C0_DEFAULT_N2048_q2_rep2,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,2,2,1,8701.3,8721.3,10146.2,1427.0
case058_d1w_C0_DEFAULT_N2048_q2_rep3,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,2,3,0,3921.5,3941.8,5424.3,1488.3
case058_d1w_C0_DEFAULT_N2048_q2_rep3,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,2,3,1,8686.5,8706.5,10142.7,1432.1
case059_d1w_C0_DEFAULT_N2048_q2_rep4,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,2,4,0,3920.7,3941.6,5420.3,1489.2
case059_d1w_C0_DEFAULT_N2048_q2_rep4,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,2,4,1,8722.2,8741.4,10172.9,1431.4
case060_d1w_C0_DEFAULT_N2048_q2_rep5,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,2,5,0,3917.1,3937.9,5416.5,1488.7
case060_d1w_C0_DEFAULT_N2048_q2_rep5,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,2,5,1,8698.7,8718.7,10147.7,1431.0
case061_ds_C0_DEFAULT_N2048_q4_rep1,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,4,1,0,2032.2,2038.0,2827.5,797.9
case061_ds_C0_DEFAULT_N2048_q4_rep1,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,4,1,1,4553.7,4559.3,5324.7,773.5
case061_ds_C0_DEFAULT_N2048_q4_rep1,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,4,1,2,7041.4,7047.0,7812.0,767.8
case061_ds_C0_DEFAULT_N2048_q4_rep1,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,4,1,3,9537.9,9543.5,10280.0,760.1
case062_ds_C0_DEFAULT_N2048_q4_rep2,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,4,2,0,2037.4,2043.0,2814.2,789.2
case062_ds_C0_DEFAULT_N2048_q4_rep2,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,4,2,1,4550.5,4556.2,5334.0,783.4
case062_ds_C0_DEFAULT_N2048_q4_rep2,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,4,2,2,7034.8,7040.3,7806.4,777.8
case062_ds_C0_DEFAULT_N2048_q4_rep2,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,4,2,3,9478.9,9484.5,10228.5,758.9
case063_ds_C0_DEFAULT_N2048_q4_rep3,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,4,3,0,2032.8,2038.4,2815.7,796.4
case063_ds_C0_DEFAULT_N2048_q4_rep3,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,4,3,1,4527.4,4532.9,5303.1,773.2
case063_ds_C0_DEFAULT_N2048_q4_rep3,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,4,3,2,6973.0,6978.6,7748.3,773.0
case063_ds_C0_DEFAULT_N2048_q4_rep3,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,4,3,3,9396.7,9402.1,10166.6,758.4
case064_ds_C0_DEFAULT_N2048_q4_rep4,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,4,4,0,2034.3,2039.9,2817.9,795.3
case064_ds_C0_DEFAULT_N2048_q4_rep4,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,4,4,1,4535.5,4541.1,5301.7,775.6
case064_ds_C0_DEFAULT_N2048_q4_rep4,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,4,4,2,6990.4,6995.9,7771.6,774.3
case064_ds_C0_DEFAULT_N2048_q4_rep4,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,4,4,3,9412.4,9417.9,10164.3,762.4
case065_ds_C0_DEFAULT_N2048_q4_rep5,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,4,5,0,2033.0,2038.6,2826.1,794.2
case065_ds_C0_DEFAULT_N2048_q4_rep5,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,4,5,1,4548.5,4554.0,5329.0,776.8
case065_ds_C0_DEFAULT_N2048_q4_rep5,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,4,5,2,7036.2,7041.8,7810.6,775.0
case065_ds_C0_DEFAULT_N2048_q4_rep5,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,4,5,3,9502.0,9507.5,10256.0,762.5
case066_d1_C0_DEFAULT_N2048_q4_rep1,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,4,1,0,2034.2,2039.7,2819.8,792.4
case066_d1_C0_DEFAULT_N2048_q4_rep1,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,4,1,1,4545.9,4551.4,5318.0,778.4
case066_d1_C0_DEFAULT_N2048_q4_rep1,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,4,1,2,7024.1,7029.6,7804.8,778.9
case066_d1_C0_DEFAULT_N2048_q4_rep1,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,4,1,3,9487.4,9493.0,10235.6,758.5
case067_d1_C0_DEFAULT_N2048_q4_rep2,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,4,2,0,2030.0,2035.4,2815.8,793.7
case067_d1_C0_DEFAULT_N2048_q4_rep2,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,4,2,1,4532.1,4537.6,5308.2,781.9
case067_d1_C0_DEFAULT_N2048_q4_rep2,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,4,2,2,7004.7,7010.3,7773.6,780.3
case067_d1_C0_DEFAULT_N2048_q4_rep2,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,4,2,3,9482.7,9488.3,10233.6,756.0
case068_d1_C0_DEFAULT_N2048_q4_rep3,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,4,3,0,2034.6,2040.3,2836.1,802.9
case068_d1_C0_DEFAULT_N2048_q4_rep3,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,4,3,1,4540.2,4545.7,5324.6,774.7
case068_d1_C0_DEFAULT_N2048_q4_rep3,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,4,3,2,6994.8,7000.3,7788.6,786.0
case068_d1_C0_DEFAULT_N2048_q4_rep3,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,4,3,3,9425.2,9430.7,10194.5,764.8
case069_d1_C0_DEFAULT_N2048_q4_rep4,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,4,4,0,2032.4,2037.9,2812.4,789.3
case069_d1_C0_DEFAULT_N2048_q4_rep4,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,4,4,1,4544.5,4549.9,5313.4,773.9
case069_d1_C0_DEFAULT_N2048_q4_rep4,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,4,4,2,7013.2,7018.8,7779.9,769.4
case069_d1_C0_DEFAULT_N2048_q4_rep4,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,4,4,3,9466.6,9472.2,10217.3,762.4
case070_d1_C0_DEFAULT_N2048_q4_rep5,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,4,5,0,2034.9,2040.3,2818.1,792.8
case070_d1_C0_DEFAULT_N2048_q4_rep5,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,4,5,1,4539.4,4544.9,5314.4,774.5
case070_d1_C0_DEFAULT_N2048_q4_rep5,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,4,5,2,7023.8,7029.4,7800.1,772.3
case070_d1_C0_DEFAULT_N2048_q4_rep5,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,4,5,3,9496.7,9502.2,10239.5,759.0
case071_d1w_C0_DEFAULT_N2048_q4_rep1,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,4,1,0,2034.3,2053.2,2812.8,783.7
case071_d1w_C0_DEFAULT_N2048_q4_rep1,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,4,1,1,4541.9,4561.0,5318.6,770.2
case071_d1w_C0_DEFAULT_N2048_q4_rep1,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,4,1,2,7025.7,7045.1,7792.4,771.5
case071_d1w_C0_DEFAULT_N2048_q4_rep1,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,4,1,3,9474.9,9493.3,10238.7,761.9
case072_d1w_C0_DEFAULT_N2048_q4_rep2,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,4,2,0,2036.1,2058.8,2852.7,792.2
case072_d1w_C0_DEFAULT_N2048_q4_rep2,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,4,2,1,4578.3,4601.0,5377.4,772.8
case072_d1w_C0_DEFAULT_N2048_q4_rep2,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,4,2,2,7067.8,7089.4,7871.1,774.8
case072_d1w_C0_DEFAULT_N2048_q4_rep2,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,4,2,3,9521.6,9541.7,10277.7,762.0
case073_d1w_C0_DEFAULT_N2048_q4_rep3,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,4,3,0,2034.0,2054.9,2832.9,789.5
case073_d1w_C0_DEFAULT_N2048_q4_rep3,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,4,3,1,4559.7,4581.4,5350.8,774.0
case073_d1w_C0_DEFAULT_N2048_q4_rep3,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,4,3,2,7040.0,7060.6,7822.7,770.9
case073_d1w_C0_DEFAULT_N2048_q4_rep3,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,4,3,3,9507.6,9531.2,10268.0,761.2
case074_d1w_C0_DEFAULT_N2048_q4_rep4,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,4,4,0,2034.1,2054.8,2829.9,786.6
case074_d1w_C0_DEFAULT_N2048_q4_rep4,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,4,4,1,4563.7,4583.7,5349.1,771.1
case074_d1w_C0_DEFAULT_N2048_q4_rep4,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,4,4,2,7052.6,7072.3,7841.9,774.4
case074_d1w_C0_DEFAULT_N2048_q4_rep4,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,4,4,3,9507.0,9525.5,10270.6,756.6
case075_d1w_C0_DEFAULT_N2048_q4_rep5,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,4,5,0,2033.0,2053.4,2813.9,780.1
case075_d1w_C0_DEFAULT_N2048_q4_rep5,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,4,5,1,4553.3,4573.2,5340.8,770.3
case075_d1w_C0_DEFAULT_N2048_q4_rep5,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,4,5,2,7035.7,7055.1,7814.3,766.0
case075_d1w_C0_DEFAULT_N2048_q4_rep5,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,4,5,3,9503.5,9523.5,10256.3,758.6
case076_ds_C0_DEFAULT_N2048_q8_rep1,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,1,0,1080.2,1085.9,1569.3,485.2
case076_ds_C0_DEFAULT_N2048_q8_rep1,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,1,1,2523.5,2529.1,2994.2,467.7
case076_ds_C0_DEFAULT_N2048_q8_rep1,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,1,2,3951.4,3957.0,4426.9,467.7
case076_ds_C0_DEFAULT_N2048_q8_rep1,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,1,3,5374.6,5380.0,5844.6,466.5
case076_ds_C0_DEFAULT_N2048_q8_rep1,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,1,4,8208.2,8213.8,8695.1,468.9
case076_ds_C0_DEFAULT_N2048_q8_rep1,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,1,5,12730.1,12735.5,13211.4,462.2
case076_ds_C0_DEFAULT_N2048_q8_rep1,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,1,6,15992.6,15998.2,16456.1,464.9
case076_ds_C0_DEFAULT_N2048_q8_rep1,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,1,7,17871.2,17876.8,18330.4,456.4
case077_ds_C0_DEFAULT_N2048_q8_rep2,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,2,0,1079.5,1085.1,1561.5,482.7
case077_ds_C0_DEFAULT_N2048_q8_rep2,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,2,1,2510.8,2516.3,2972.9,461.3
case077_ds_C0_DEFAULT_N2048_q8_rep2,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,2,2,3920.7,3926.2,4391.8,460.4
case077_ds_C0_DEFAULT_N2048_q8_rep2,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,2,3,5324.0,5329.6,5785.1,456.9
case077_ds_C0_DEFAULT_N2048_q8_rep2,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,2,4,6769.8,6775.4,7238.1,459.9
case077_ds_C0_DEFAULT_N2048_q8_rep2,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,2,5,12677.8,12683.3,13133.0,458.0
case077_ds_C0_DEFAULT_N2048_q8_rep2,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,2,6,16504.4,16510.0,16973.0,460.1
case077_ds_C0_DEFAULT_N2048_q8_rep2,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,2,7,17846.9,17852.7,18306.6,455.1
case078_ds_C0_DEFAULT_N2048_q8_rep3,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,3,0,1080.5,1086.0,1568.5,483.7
case078_ds_C0_DEFAULT_N2048_q8_rep3,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,3,1,2523.0,2528.4,2988.6,458.6
case078_ds_C0_DEFAULT_N2048_q8_rep3,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,3,2,3948.2,3953.7,4425.8,467.7
case078_ds_C0_DEFAULT_N2048_q8_rep3,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,3,3,5393.1,5398.6,5858.8,458.6
case078_ds_C0_DEFAULT_N2048_q8_rep3,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,3,4,8853.5,8859.2,9318.5,464.9
case078_ds_C0_DEFAULT_N2048_q8_rep3,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,3,5,12254.2,12259.6,12723.8,458.1
case078_ds_C0_DEFAULT_N2048_q8_rep3,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,3,6,15852.0,15857.5,16333.7,468.1
case078_ds_C0_DEFAULT_N2048_q8_rep3,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,3,7,17507.3,17512.7,17967.3,451.7
case079_ds_C0_DEFAULT_N2048_q8_rep4,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,4,0,1080.1,1085.6,1562.2,483.9
case079_ds_C0_DEFAULT_N2048_q8_rep4,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,4,1,2513.8,2519.2,2983.4,464.3
case079_ds_C0_DEFAULT_N2048_q8_rep4,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,4,2,3938.7,3944.2,4409.4,465.3
case079_ds_C0_DEFAULT_N2048_q8_rep4,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,4,3,5357.5,5363.1,5824.4,462.1
case079_ds_C0_DEFAULT_N2048_q8_rep4,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,4,4,6814.2,6819.8,7283.9,463.4
case079_ds_C0_DEFAULT_N2048_q8_rep4,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,4,5,13431.1,13436.7,13901.5,463.3
case079_ds_C0_DEFAULT_N2048_q8_rep4,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,4,6,15621.5,15627.0,16079.3,462.7
case079_ds_C0_DEFAULT_N2048_q8_rep4,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,4,7,17336.3,17341.9,17788.2,456.4
case080_ds_C0_DEFAULT_N2048_q8_rep5,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,5,0,1080.5,1086.0,1565.1,481.3
case080_ds_C0_DEFAULT_N2048_q8_rep5,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,5,1,2526.0,2531.5,2997.8,476.1
