case_id,path,family,candidate,M_local,N,K,q,rep,iterations,iteration_failures,status,t_release_first_max_us_p50,t_release_first_max_us_p05,t_release_first_max_us_p95,t_release_last_max_us_p50,t_release_last_max_us_p05,t_release_last_max_us_p95,t_done_max_us_p50,t_done_max_us_p05,t_done_max_us_p95,gemm_first_start_max_us_p50,gemm_first_start_max_us_p05,gemm_first_start_max_us_p95,gemm_last_end_max_us_p50,gemm_last_end_max_us_p05,gemm_last_end_max_us_p95,gemm_interval_max_us_p50,gemm_interval_max_us_p05,gemm_interval_max_us_p95,e2e_max_us_p50,e2e_max_us_p05,e2e_max_us_p95
case034_d0_C0_DEFAULT_N2048_q2_rep4,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,4,80,0,PASS,11570.809,11384.660,11763.520,11570.809,11384.660,11763.520,11576.968,11390.898,11769.599,11587.049,11400.979,11779.519,14355.278,14174.561,14545.102,2767.364,2754.570,2783.363,14360.878,14179.841,14550.541
case035_d0_C0_DEFAULT_N2048_q2_rep5,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,5,80,0,PASS,11549.272,11345.925,11737.419,11549.272,11345.925,11737.419,11555.592,11352.003,11743.183,11565.912,11362.083,11753.261,14330.554,14132.644,14531.505,2766.804,2755.685,2779.204,14335.994,14138.244,14536.945
case036_dc_C0_DEFAULT_N2048_q2_rep1,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,1,80,0,PASS,5469.142,5358.428,5525.939,7477.261,7415.745,8863.023,7487.581,7426.305,8872.944,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7488.620,7427.425,8871.824
case037_dc_C0_DEFAULT_N2048_q2_rep2,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,2,80,0,PASS,5467.368,5372.518,5496.854,7474.636,7419.324,7496.819,7484.208,7427.165,7507.187,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7483.574,7426.205,7506.067
case038_dc_C0_DEFAULT_N2048_q2_rep3,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,3,80,0,PASS,5471.636,5378.715,5518.617,7477.958,7424.095,7518.868,7488.521,7434.979,7530.233,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7488.282,7433.859,7529.112
case039_dc_C0_DEFAULT_N2048_q2_rep4,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,4,80,0,PASS,5473.330,5401.393,5515.692,7476.702,7432.014,7513.129,7487.207,7442.738,7523.373,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7486.880,7441.617,7522.591
case040_dc_C0_DEFAULT_N2048_q2_rep5,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,2048,2048,2,5,80,0,PASS,5459.143,5377.468,5502.741,7471.020,7433.982,7516.550,7481.741,7445.341,7527.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7481.661,7445.982,7528.390
case041_d0_C0_DEFAULT_N2048_q4_rep1,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,2048,2048,4,1,80,0,PASS,11554.960,11390.420,12114.680,11554.960,11390.420,12114.680,11560.720,11396.500,12120.598,11570.789,11406.419,12130.518,14334.888,14168.966,14906.361,2766.564,2752.165,2788.163,14340.326,14174.405,14911.803
case042_d0_C0_DEFAULT_N2048_q4_rep2,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,2048,2048,4,2,80,0,PASS,11538.791,11402.078,11748.941,11538.791,11402.078,11748.941,11544.872,11407.997,11755.021,11554.952,11417.757,11765.100,14327.448,14181.284,14612.806,2767.208,2752.645,2793.128,14332.968,14186.723,14618.564
case043_d0_C0_DEFAULT_N2048_q4_rep3,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,2048,2048,4,3,80,0,PASS,11538.572,11424.818,11788.297,11538.572,11424.818,11788.297,11544.971,11431.378,11794.056,11555.211,11441.617,11803.815,14326.556,14206.239,14573.579,2767.045,2752.966,2785.767,14331.995,14211.681,14578.859
