case_id,path,candidate,N,q,rep,slice_index,t_release_med_us,t_gemm_start_med_us,t_gemm_end_med_us,t_gemm_duration_med_us
case039_dc_C0_DEFAULT_N2048_q2_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,2,4,0,5473.3,0.0,0.0,0.0
case039_dc_C0_DEFAULT_N2048_q2_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,2,4,1,7476.7,0.0,0.0,0.0
case040_dc_C0_DEFAULT_N2048_q2_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,2,5,0,5459.1,0.0,0.0,0.0
case040_dc_C0_DEFAULT_N2048_q2_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,2,5,1,7471.0,0.0,0.0,0.0
case041_d0_C0_DEFAULT_N2048_q4_rep1,D0_FCOLLECT_SERIAL,C0_DEFAULT,2048,4,1,0,11555.0,11570.8,14334.9,2766.6
case042_d0_C0_DEFAULT_N2048_q4_rep2,D0_FCOLLECT_SERIAL,C0_DEFAULT,2048,4,2,0,11538.8,11555.0,14327.4,2767.2
case043_d0_C0_DEFAULT_N2048_q4_rep3,D0_FCOLLECT_SERIAL,C0_DEFAULT,2048,4,3,0,11538.6,11555.2,14326.6,2767.0
case044_d0_C0_DEFAULT_N2048_q4_rep4,D0_FCOLLECT_SERIAL,C0_DEFAULT,2048,4,4,0,11542.8,11559.2,14329.1,2768.2
case045_d0_C0_DEFAULT_N2048_q4_rep5,D0_FCOLLECT_SERIAL,C0_DEFAULT,2048,4,5,0,11529.3,11545.8,14309.4,2766.2
case046_dc_C0_DEFAULT_N2048_q4_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,4,1,0,2672.3,0.0,0.0,0.0
case046_dc_C0_DEFAULT_N2048_q4_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,4,1,1,3767.1,0.0,0.0,0.0
case046_dc_C0_DEFAULT_N2048_q4_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,4,1,2,6487.1,0.0,0.0,0.0
case046_dc_C0_DEFAULT_N2048_q4_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,4,1,3,7572.2,0.0,0.0,0.0
case047_dc_C0_DEFAULT_N2048_q4_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,4,2,0,2673.5,0.0,0.0,0.0
case047_dc_C0_DEFAULT_N2048_q4_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,4,2,1,3766.3,0.0,0.0,0.0
case047_dc_C0_DEFAULT_N2048_q4_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,4,2,2,6491.2,0.0,0.0,0.0
case047_dc_C0_DEFAULT_N2048_q4_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,4,2,3,7566.1,0.0,0.0,0.0
case048_dc_C0_DEFAULT_N2048_q4_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,4,3,0,2676.9,0.0,0.0,0.0
case048_dc_C0_DEFAULT_N2048_q4_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,4,3,1,3766.4,0.0,0.0,0.0
case048_dc_C0_DEFAULT_N2048_q4_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,4,3,2,6515.2,0.0,0.0,0.0
case048_dc_C0_DEFAULT_N2048_q4_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,4,3,3,7596.7,0.0,0.0,0.0
case049_dc_C0_DEFAULT_N2048_q4_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,4,4,0,2671.6,0.0,0.0,0.0
case049_dc_C0_DEFAULT_N2048_q4_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,4,4,1,3763.4,0.0,0.0,0.0
case049_dc_C0_DEFAULT_N2048_q4_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,4,4,2,6499.3,0.0,0.0,0.0
case049_dc_C0_DEFAULT_N2048_q4_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,4,4,3,7573.0,0.0,0.0,0.0
case050_dc_C0_DEFAULT_N2048_q4_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,4,5,0,2666.9,0.0,0.0,0.0
case050_dc_C0_DEFAULT_N2048_q4_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,4,5,1,3766.2,0.0,0.0,0.0
case050_dc_C0_DEFAULT_N2048_q4_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,4,5,2,6488.3,0.0,0.0,0.0
case050_dc_C0_DEFAULT_N2048_q4_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,4,5,3,7565.6,0.0,0.0,0.0
case051_d0_C0_DEFAULT_N2048_q8_rep1,D0_FCOLLECT_SERIAL,C0_DEFAULT,2048,8,1,0,11554.7,11570.8,14342.3,2771.0
case052_d0_C0_DEFAULT_N2048_q8_rep2,D0_FCOLLECT_SERIAL,C0_DEFAULT,2048,8,2,0,11562.9,11578.7,14348.2,2768.0
