numCycle,collective,ranks,rankspernode,gpusperrank,size,type,redop,inplace,time,algbw,busbw,#wrong
0,"ReduceScatter",1,4,4,1,1073741824,"float","sum",0,65891.262640,16.295663,12.221747,"0"
